"filename","baybayin_text","latin_text"
"sentence_11.png","ᜇᜎ᜔ᜑ᜔ᜈ᜔   ᜋ᜕   ᜀᜉ᜔
ᜐ᜔ᜎ᜔ᜌ   ᜐ   ᜑᜇᜉ᜔
ᜉ᜔   ᜋ᜔ᜐ","Dalhin mo ang silya sa harap ng mesa."
"sentence_12.png","ᜁᜎᜄᜌ᜔   ᜀᜉ᜔   ᜉᜄ᜔ᜃᜁᜈ᜔
ᜐ   ᜋ᜔ᜐ","Ilagay ang pagkain sa mesa."
"sentence_13.png","ᜄᜏ   ᜐ   ᜃᜑ᜕ᜌ᜔
ᜀᜉ᜔   ᜀᜋ᜔ᜉ᜔   ᜋ᜔ᜐ","Gawa sa kahoy ang aming mesa."
"sentence_14.png","ᜋᜇᜎᜐ᜔   ᜃ᜕ᜎᜉ᜔   ᜀᜉ᜔
ᜋ᜔ᜄ   ᜋ᜔ᜐ   ᜉ᜔
ᜋ᜔ᜄ   ᜁᜐ᜔ᜆ᜕ᜇ᜔ᜌᜈ᜔ᜆ᜔   ᜐ
ᜋ᜔ᜄ   ᜉᜋ᜔ᜉ᜕ᜊ᜔ᜎ᜔ᜃ᜕ᜉ᜔   ᜉᜀᜇᜎᜈ᜔","Madalas kulang ang mga mesa ng mga estudyante sa mga pampublikong paaralan."
"sentence_15.png","ᜋᜌ᜔   ᜋᜈ᜔ᜆ᜔ᜐ   ᜀᜉ᜔
ᜆ᜔ᜎ   ᜉ᜔   ᜋ᜔ᜐ","May mantsa ang tela ng mesa."
"sentence_16.png","ᜐ᜔ᜈ᜔ᜇ   ᜉ᜔   ᜊᜆ
ᜀᜉ᜔   ᜋ᜔ᜐ","Sinira ng bata ang mesa."
"sentence_17.png","ᜊ᜔ᜎ᜕ᜄ᜔   ᜀᜉ᜔   ᜑ᜕ᜄ᜔ᜐ᜔
ᜉ᜔   ᜋ᜔ᜐ   ᜈᜋ᜔ᜈ᜔","Bilog ang hugis ng mesa namin."
"sentence_18.png","ᜄ᜕ᜐ᜔ᜆ᜕   ᜃ᜕   ᜉ᜔
ᜋ᜔ᜐ   ᜈ   ᜋᜌ᜔
ᜇ᜔ᜇᜏ᜔ᜇ᜔","Gusto ko ng mesa na may drawer."
"sentence_19.png","ᜀᜉ᜔   ᜎᜉ᜔ᜐ᜔   ᜀᜌ᜔
ᜈᜑ᜕ᜎ᜕ᜄ᜔   ᜋ᜕ᜎ   ᜐ
ᜋ᜔ᜐ","Ang lapis ay nahulog mula sa mesa."
"sentence_20.png","ᜋᜄᜈ᜔ᜇ   ᜀᜉ᜔   ᜇ᜔ᜐ᜔ᜄ᜔ᜈ᜔
ᜉ᜔   ᜋ᜔ᜐ   ᜈ
ᜁᜌ᜕ᜈ᜔","Maganda ang design ng mesa na iyon."
"sentence_21.png","ᜇᜉᜆ᜔   ᜉᜈ᜔ᜆᜌ᜔   ᜀᜉ᜔
ᜊᜏᜆ᜔   ᜉᜀ   ᜉ᜔
ᜋ᜔ᜐ","Dapat pantay ang bawat paa ng mesa."
"sentence_22.png","ᜄᜋ᜔ᜆ᜔ᜈ᜔   ᜋ᜕   ᜀᜉ᜔
ᜊᜐᜑᜈ᜔   ᜉᜇ   ᜉ᜕ᜈᜐᜈ᜔
ᜀᜉ᜔   ᜋ᜔ᜐ","Gamitin mo ang basahan para punasan ang mesa."
"sentence_23.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜄᜋ᜔ᜆ᜔
ᜀᜌ᜔   ᜈᜐ   ᜋ᜔ᜐ
ᜈ","Ang mga gamit ay nasa mesa na."
"sentence_24.png","ᜈᜄ᜔ᜑᜈᜉ᜔   ᜐ᜔ᜌ   ᜉ᜔
ᜊᜃᜈ᜔ᜆ᜔ᜉ᜔   ᜋ᜔ᜐ   ᜉᜇ
ᜋᜄ᜔ᜊᜐ","Naghanap siya ng bakanteng mesa para magbasa."
"sentence_25.png","ᜉ᜕ᜋ᜔ᜎ᜔   ᜃ   ᜉ᜔
ᜀᜉ᜔ᜃ᜕ᜉ᜔   ᜈ   ᜋ᜔ᜐ
ᜉᜇ   ᜐ   ᜃ᜔ᜏᜇ᜔ᜆ᜕","Pumili ka ng angkop na mesa para sa kwarto."
"sentence_26.png","ᜉ᜕ᜉ᜕ᜈ᜔ᜆ   ᜃᜋ᜔   ᜐ
ᜐ᜔ᜋ᜔ᜊᜑᜈ᜔   ᜉᜇ   ᜐ
ᜋ᜔ᜐ","Pupunta kami sa simbahan para sa misa."
"sentence_27.png","ᜆ᜕ᜏ᜔ᜉ᜔   ᜎ᜔ᜉ᜔ᜄ᜕   ᜐ᜔ᜎ
ᜈᜄ᜔ᜇᜇᜐᜎ᜔   ᜐ   ᜋ᜔ᜐ","Tuwing Linggo sila nagdarasal sa misa."
"sentence_28.png","ᜋᜑᜊ   ᜀᜉ᜔   ᜐ᜔ᜇ᜔ᜋ᜕ᜈ᜔
ᜐ   ᜋ᜔ᜐ   ᜃᜈ᜔ᜈ","Mahaba ang sermon sa misa kanina."
"sentence_29.png","ᜈᜄ᜔ᜐ᜔ᜐ᜔ᜋ᜕ᜎ   ᜀᜉ᜔   ᜋ᜔ᜐ
ᜐ   ᜄᜈᜉ᜔   ᜈ
ᜀᜎᜐ᜔ᜐ᜔ᜌ᜔ᜆ᜔","Nagsisimula ang misa sa ganap na alas-siyete."
"sentence_30.png","ᜋᜄ᜔ᜊᜊᜐ   ᜐ᜔ᜌ   ᜉ᜔
ᜉᜄ᜔ᜊᜐ   ᜐ   ᜐ᜕ᜐ᜕ᜈ᜕ᜇ᜔
ᜈ   ᜋ᜔ᜐ","Magbabasa siya ng pagbasa sa susunod na misa."
"sentence_31.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜀᜃ᜕   ᜈᜃᜇᜎ᜕
ᜉ᜔   ᜋ᜔ᜐ   ᜃᜄᜊ᜔","Hindi ako nakadalo ng misa kagabi."
"sentence_32.png","ᜋᜇᜋ᜔ᜉ᜔   ᜆᜂ   ᜀᜉ᜔
ᜇ᜕ᜋᜎ᜕   ᜐ   ᜋ᜔ᜐ","Maraming tao ang dumalo sa misa."
"sentence_33.png","ᜋᜃ᜔ᜃ᜔ᜈ᜔ᜄ᜔   ᜃᜋ᜔   ᜉ᜔
ᜑ᜕ᜋ᜔ᜎ᜔ᜌ   ᜐ   ᜋ᜔ᜐ","Makikinig kami ng homiliya sa misa."
"sentence_34.png","ᜀᜉ᜔   ᜉᜇ᜔   ᜀᜌ᜔
ᜈᜄ᜔ᜊ᜔ᜄᜌ᜔   ᜉ᜔   ᜐ᜔ᜇ᜔ᜋ᜕ᜈ᜔
ᜉᜄ᜔ᜃᜆᜉ᜕ᜐ᜔   ᜉ᜔   ᜋ᜔ᜐ","Ang pari ay nagbigay ng sermon pagkatapos ng misa."
"sentence_35.png","ᜈᜄ᜔ᜑᜈ᜔ᜇ   ᜃᜋ᜔   ᜉ᜔
ᜊᜇ᜔ᜌᜉ᜔   ᜉᜉ᜔ᜑ᜕ᜎ᜕ᜄ᜔   ᜐ
ᜐ᜔ᜋᜊᜑᜈ᜔   ᜉᜄ᜔ᜆᜉ᜕ᜐ᜔   ᜉ᜔
ᜋ᜔ᜐ","Naghanda kami ng baryang panghulog sa simabahan pagtapos ng misa."
"sentence_36.png","ᜋᜌ᜔   ᜁᜐ᜔ᜉ᜔ᜐ᜔ᜌᜎ᜔   ᜈ
ᜋ᜔ᜐ   ᜉᜇ   ᜐ
ᜋ᜔ᜄ   ᜈᜋᜌᜉ","May espesyal na misa para sa mga namayapa."
"sentence_37.png","ᜃᜁᜎᜉᜈ᜔   ᜃ᜕ᜉ᜔   ᜉ᜕ᜋ᜕ᜈ᜔ᜆ
ᜉ᜔   ᜐ᜔ᜋ᜔ᜊᜑᜈ᜔   ᜉᜇ
ᜐ   ᜋ᜔ᜐ","Kailangan kong pumunta ng simbahan para sa misa."
"sentence_38.png","ᜋᜇᜎᜐ᜔   ᜐ᜔ᜎᜉ᜔   ᜈᜄ᜔ᜐ᜔ᜐ᜔ᜋ᜔ᜊ
ᜆ᜕ᜏ᜔ᜉ᜔   ᜀᜇᜏ᜔   ᜉ᜔
ᜋ᜔ᜐ","Madalas silang nagsisimba tuwing araw ng misa."
"sentence_39.png","ᜋᜇᜋ᜔ᜉ᜔   ᜊ᜕ᜋ᜔ᜊ᜔ᜐ᜔ᜆ   ᜐ
ᜐ᜔ᜋ᜔ᜊᜑᜈ᜔   ᜉᜇ   ᜐ
ᜋ᜔ᜐ","Maraming bumibisita sa simbahan para sa misa."
"sentence_40.png","ᜈᜄ᜔ᜉ᜔   ᜋᜃᜊ᜕ᜎ᜕ᜑᜈ᜔   ᜀᜉ᜔
ᜋ᜔ᜐ   ᜉᜌ᜕ᜈ᜔","Naging makabuluhan ang misa ngayon."
"sentence_41.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜃᜋ᜔   ᜈᜃᜉ᜕ᜈ᜔ᜆ
ᜐ   ᜋ᜔ᜐ   ᜇᜑ᜔ᜎ᜔
ᜐ   ᜂᜎᜈ᜔","Hindi kami nakapunta sa misa dahil sa ulan."
"sentence_42.png","ᜋᜎᜎ᜔ᜋ᜔   ᜀᜉ᜔   ᜉᜈᜈᜋ᜔ᜉᜎᜆᜌ
ᜉ᜔   ᜋ᜔ᜄ   ᜇ᜕ᜋᜇᜎ᜕
ᜐ   ᜋ᜔ᜐ","Malalim ang pananampalataya ng mga dumadalo sa misa."
"sentence_43.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜐ᜔ᜎ   ᜉ᜔
ᜊ᜕ᜎᜃ᜔ᜎᜃ᜔   ᜉᜇ   ᜐ
ᜀᜎ᜔ᜆᜇ᜔   ᜐ   ᜋ᜔ᜐ","Bumili sila ng bulaklak para sa altar sa misa."
"sentence_44.png","ᜀᜉ᜔   ᜃ᜕ᜇ᜕   ᜀᜌ᜔
ᜂᜋᜀᜏ᜔ᜆ᜔   ᜉ᜔   ᜋᜄᜈ᜔ᜇ
ᜐ   ᜋ᜔ᜐ","Ang koro ay umaawit ng maganda sa misa."
"sentence_45.png","ᜁᜆ᜕   ᜀᜉ᜔   ᜀᜃ᜔ᜉ᜔
ᜂᜈᜉ᜔   ᜋ᜔ᜐ   ᜐ
ᜊᜄ᜕ᜉ᜔   ᜉᜇ᜕ᜃ᜔ᜌ","Ito ang aking unang misa sa bagong parokya."
"sentence_46.png","ᜈᜐ   ᜋ᜔ᜐ   ᜀᜉ᜔
ᜂᜊ᜔ᜐ᜔ᜉ᜕   ᜃᜈ᜔ᜈᜉ᜔   ᜂᜋᜄ","Nasa misa ang obispo kaninang umaga."
"sentence_47.png","ᜈᜄ᜔ᜊ᜔ᜄᜌ᜔   ᜉ᜔   ᜇ᜕ᜈᜐ᜔ᜌ᜕ᜈ᜔
ᜀᜉ᜔   ᜋ᜔ᜄ   ᜆᜂ
ᜐ   ᜋ᜔ᜐ","Nagbigay ng donasyon ang mga tao sa misa."
"sentence_48.png","ᜉᜄ᜔ᜃᜆᜉ᜕ᜐ᜔   ᜉ᜔   ᜋ᜔ᜐ
ᜀᜌ᜔   ᜂᜋ᜕ᜏ᜔   ᜈ
ᜐ᜔ᜎ","Pagkatapos ng misa ay umuwi na sila."
"sentence_49.png","ᜀᜉ᜔   ᜎᜌ᜕ᜈ᜔ᜈ᜔   ᜉ᜔
ᜉᜄ᜔ᜇᜎ᜕   ᜐ   ᜋ᜔ᜐ
ᜀᜌ᜔   ᜋᜄ᜔ᜉ᜕ᜇ᜔","Ang layunin ng pagdalo sa misa ay magpuri."
"sentence_50.png","ᜈᜃ᜔ᜐᜋ   ᜐ᜔ᜌ   ᜐ
ᜉᜄ᜔ᜇᜇᜐᜎ᜔   ᜑᜊᜉ᜔   ᜈᜄᜄᜈᜉ᜔
ᜀᜉ᜔   ᜋ᜔ᜐ","Nakisama siya sa pagdarasal habang nagaganap ang misa."
"sentence_51.png","ᜃ᜕ᜋᜃᜁᜈ᜔   ᜃᜋ᜔   ᜉ᜔
ᜀᜎ᜔ᜋ᜕ᜐᜎ᜔   ᜐ   ᜋ᜔ᜐ
ᜆ᜕ᜏ᜔ᜉ᜔   ᜑᜉᜄ᜔ᜃᜁᜈᜈ᜔","Kumakain kami ng almusal sa mesa tuwing hapag-kainan."
"sentence_52.png","ᜁᜈ᜔ᜎᜄᜌ᜔   ᜃ᜕   ᜀᜉ᜔
ᜊᜐ᜕   ᜐ   ᜁᜊᜊᜏ᜔
ᜉ᜔   ᜋ᜔ᜐ","Inilagay ko ang baso sa ibabaw ng mesa."
"sentence_53.png","ᜀᜉ᜔   ᜊᜄ᜕ᜉ᜔   ᜋ᜔ᜐ
ᜀᜌ᜔   ᜄᜏ   ᜐ
ᜋᜆ᜔ᜊᜌ᜔   ᜈ   ᜃᜑ᜕ᜌ᜔","Ang bagong mesa ay gawa sa matibay na kahoy."
"sentence_54.png","ᜉᜃ᜔ᜀᜊ᜕ᜆ᜔   ᜀᜉ᜔   ᜀᜃ᜔ᜎᜆ᜔
ᜈ   ᜈᜐ   ᜄ᜔ᜆ᜔ᜈ
ᜉ᜔   ᜋ᜔ᜐ","Paki-abot ang aklat na nasa gitna ng mesa."
"sentence_55.png","ᜀᜉ᜔   ᜊᜏᜆ᜔   ᜂᜉ᜕ᜀᜈ᜔
ᜀᜌ᜔   ᜋᜌ᜔   ᜃᜂᜃ᜕ᜎᜉ᜔
ᜎ᜕ᜄᜇ᜔   ᜐ   ᜉᜎ᜔ᜄ᜔ᜇ᜔
ᜉ᜔   ᜋ᜔ᜐ","Ang bawat upuan ay may kaukulang lugar sa paligid ng mesa."
"sentence_56.png","ᜎ᜔ᜈ᜔ᜐ᜔ᜈ᜔   ᜋ᜕   ᜀᜉ᜔
ᜋ᜔ᜄ   ᜃᜎᜆ᜔   ᜐ
ᜁᜊᜊᜏ᜔   ᜉ᜔   ᜋ᜔ᜐ","Linisin mo ang mga kalat sa ibabaw ng mesa."
"sentence_57.png","ᜋᜌ᜔   ᜋᜎ᜔ᜁᜆ᜔   ᜈ
ᜋ᜔ᜐ   ᜐ   ᜐ᜕ᜎ᜕ᜃ᜔
ᜉ᜔   ᜀᜋ᜔ᜉ᜔   ᜐᜎ","May maliit na mesa sa sulok ng aming sala."
"sentence_58.png","ᜄ᜕ᜋ᜕ᜑ᜔ᜆ᜔   ᜀᜃ᜕   ᜉ᜔
ᜎᜇᜏᜈ᜔   ᜑᜊᜉ᜔   ᜈᜃᜂᜉ᜕
ᜐ   ᜋ᜔ᜐ","Gumuhit ako ng larawan habang nakaupo sa mesa."
"sentence_59.png","ᜊ᜔ᜈ᜔ᜎ᜔   ᜈᜋ᜔ᜈ᜔   ᜀᜉ᜔
ᜋ᜔ᜐ   ᜐ   ᜁᜐᜉ᜔
ᜎ᜕ᜋᜉ᜔   ᜆ᜔ᜈ᜔ᜇᜑᜈ᜔","Binili namin ang mesa sa isang lumang tindahan."
"sentence_60.png","ᜁᜎ᜔ᜉᜆ᜔   ᜈᜆ᜔ᜈ᜔   ᜀᜉ᜔
ᜋ᜔ᜐ   ᜋᜎᜉ᜔ᜆ᜔   ᜐ
ᜊ᜔ᜈ᜔ᜆᜈ","Ilipat natin ang mesa malapit sa bintana."
"sentence_61.png","ᜀᜉ᜔   ᜋᜆᜈ᜔ᜇᜉ᜔   ᜋ᜔ᜐ
ᜀᜌ᜔   ᜋᜌ᜔   ᜋᜇᜋ᜔ᜉ᜔
ᜄᜐ᜔ᜄᜐ᜔","Ang matandang mesa ay may maraming gasgas."
"sentence_62.png","ᜑ᜔ᜈᜑᜈᜉ᜔   ᜃ᜕   ᜀᜉ᜔
ᜇ᜔ᜋ᜕ᜆ᜔   ᜂᜈ᜔ᜆ᜔ᜇ᜕ᜎ᜔   ᜐ
ᜁᜎᜎ᜔ᜋ᜔   ᜉ᜔   ᜋ᜔ᜐ","Hinahanap ko ang remote control sa ilalim ng mesa."
"sentence_63.png","ᜈᜄ᜔ᜎᜄᜌ᜔   ᜀᜃ᜕   ᜉ᜔
ᜊ᜕ᜎᜃ᜔ᜎᜃ᜔   ᜐ   ᜄ᜔ᜆ᜔ᜈ
ᜉ᜔   ᜋ᜔ᜐ","Naglagay ako ng bulaklak sa gitna ng mesa."
"sentence_64.png","ᜀᜉ᜔   ᜋ᜔ᜐ   ᜈ
ᜁᜆ᜕   ᜀᜌ᜔   ᜈᜉᜃᜎᜃ᜔
ᜉᜇ   ᜐ   ᜃ᜕ᜐ᜔ᜈ","Ang mesa na ito ay napakalaki para sa kusina."
"sentence_65.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜐ᜔   ᜈᜈᜌ᜔
ᜉ᜔   ᜊᜄ᜕ᜉ᜔   ᜋ᜔ᜐ","Bumili si nanay ng bagong mesa."
"sentence_66.png","ᜁᜎᜄᜌ᜔   ᜋ᜕   ᜀᜉ᜔
ᜋᜁᜈ᜔ᜆ᜔   ᜈ   ᜉ᜔ᜎᜆ᜕
ᜐ   ᜋ᜔ᜐ   ᜈᜉ᜔
ᜇᜑᜈ᜔ᜇᜑᜈ᜔","Ilagay mo ang mainit na plato sa mesa nang dahan-dahan."
"sentence_67.png","ᜋᜌ᜔   ᜉᜉ᜔ᜎ᜔   ᜀᜆ᜔
ᜎᜉ᜔ᜐ᜔   ᜐ   ᜋ᜔ᜐ
ᜉ᜔   ᜄ᜕ᜇ᜕","May papel at lapis sa mesa ng guro."
"sentence_68.png","ᜄ᜕ᜐ᜔ᜆ᜕   ᜃ᜕ᜉ᜔   ᜊ᜔ᜎ᜔ᜑ᜔ᜈ᜔
ᜀᜉ᜔   ᜊ᜔ᜎ᜕ᜄ᜔   ᜈ
ᜋ᜔ᜐ   ᜈ   ᜁᜌ᜕ᜈ᜔","Gusto kong bilhin ang bilog na mesa na iyon."
"sentence_69.png","ᜀᜉ᜔   ᜀᜋ᜔ᜉ᜔   ᜋ᜔ᜐ
ᜀᜌ᜔   ᜉ᜕ᜈ᜕ᜉ᜔ᜉ᜕ᜈ᜕   ᜉ᜔
ᜉᜄ᜔ᜃᜁᜈ᜔   ᜆ᜕ᜏ᜔ᜉ᜔   ᜈ᜕ᜑ᜔
ᜊ᜕ᜁᜈ","Ang aming mesa ay punong-puno ng pagkain tuwing Noche Buena."
"sentence_70.png","ᜄ᜔ᜈᜄᜋ᜔ᜆ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜋ᜔ᜐ   ᜊ᜔ᜎᜉ᜔   ᜃᜈ᜔ᜌᜉ᜔
ᜂᜉ᜔ᜐ᜔ᜈ","Ginagamit niya ang mesa bilang kanyang opisina."
"sentence_71.png","ᜀᜉ᜔   ᜋ᜔ᜐ   ᜀᜌ᜔
ᜋᜌ᜔   ᜀᜉᜆ᜔   ᜈ
ᜉᜀ   ᜈ   ᜄᜏ
ᜐ   ᜋ᜔ᜆᜎ᜔","Ang mesa ay may apat na paa na gawa sa metal."
"sentence_72.png","ᜈᜄ᜔ᜎᜇ᜕   ᜃᜋ᜔   ᜉ᜔
ᜑ᜔ᜐ᜔ᜐ᜔   ᜐ   ᜋᜎ᜔ᜁᜆ᜔
ᜈ   ᜋ᜔ᜐ","Naglaro kami ng chess sa maliit na mesa."
"sentence_73.png","ᜉ᜔ᜏ᜔ᜇ᜔ᜉ᜔   ᜊᜃ᜔ᜎᜐ᜔ᜈ᜔   ᜀᜉ᜔
ᜋ᜔ᜐ   ᜈ   ᜁᜆ᜕
ᜉᜇ   ᜐ   ᜋᜇᜎ᜔ᜉ᜔
ᜆ᜔ᜇᜈ᜔ᜐ᜔ᜉ᜕ᜇ᜔ᜆᜐ᜔ᜌ᜕ᜈ᜔","Pwedeng baklasin ang mesa na ito para sa madaling transportasyon."
"sentence_74.png","ᜀᜉ᜔   ᜋ᜔ᜐ   ᜀᜌ᜔
ᜃᜁᜎᜉᜈ᜔   ᜈᜉ᜔   ᜃ᜕ᜋ᜔ᜉ᜕ᜈ᜔ᜑ᜔ᜈ᜔
ᜇᜑ᜔ᜎ᜔   ᜐ   ᜐ᜔ᜇ","Ang mesa ay kailangan nang kumpunihin dahil sa sira."
"sentence_75.png","ᜁᜎᜄᜌ᜔   ᜋ᜕   ᜀᜉ᜔
ᜋ᜔ᜄ   ᜄᜋ᜕ᜆ᜔   ᜐ
ᜆᜊ᜔   ᜉ᜔   ᜋ᜔ᜐ
ᜉᜇ   ᜋᜇᜎ᜔ᜉ᜔   ᜋᜃ᜔ᜆ","Ilagay mo ang mga gamot sa tabi ng mesa para madaling makita."
"sentence_76.png","ᜆ᜕ᜏ᜔ᜉ᜔   ᜎ᜔ᜉ᜔ᜄ᜕   ᜇ᜕ᜋᜇᜎ᜕
ᜃᜋ᜔   ᜐ   ᜋ᜔ᜐ
ᜐ   ᜐ᜔ᜋ᜔ᜊᜑᜈ᜔","Tuwing Linggo, dumadalo kami sa misa sa simbahan."
"sentence_77.png","ᜈᜄ᜔ᜐ᜔ᜋ᜕ᜎ   ᜀᜉ᜔   ᜋ᜔ᜐ
ᜃᜈ᜔ᜈᜉ᜔   ᜀᜎᜐ᜔ᜐᜁᜐ᜔   ᜉ᜔
ᜂᜋᜄ","Nagsimula ang misa kaninang alas-sais ng umaga."
"sentence_78.png","ᜋᜇᜋ᜔ᜉ᜔   ᜆᜂ   ᜀᜉ᜔
ᜈᜄ᜔ᜑ᜔ᜑ᜔ᜈ᜔ᜆᜌ᜔   ᜉᜇ   ᜐ
ᜋ᜔ᜐ   ᜉ᜔   ᜂᜊ᜔ᜐ᜔ᜉ᜕","Maraming tao ang naghihintay para sa misa ng Obispo."
"sentence_79.png","ᜀᜉ᜔   ᜉᜇ᜔   ᜀᜌ᜔
ᜈᜄ᜔ᜑᜈ᜔ᜇ   ᜉᜇ   ᜐ
ᜊᜈᜎ᜔   ᜈ   ᜋ᜔ᜐ","Ang pari ay naghanda para sa banal na misa."
"sentence_80.png","ᜉ᜕ᜋ᜕ᜈ᜔ᜆ   ᜐ᜔ᜎ   ᜐ
ᜋ᜔ᜐ   ᜉᜇ   ᜋᜄ᜔ᜉᜐᜎᜋᜆ᜔
ᜐ   ᜇ᜔ᜌ᜕ᜐ᜔","Pumunta sila sa misa para magpasalamat sa Diyos."
"sentence_81.png","ᜉᜄ᜔ᜃᜆᜉ᜕ᜐ᜔   ᜉ᜔   ᜋ᜔ᜐ
ᜈᜄ᜔ᜆ᜔ᜉ᜕ᜈ᜔ᜆ᜔ᜉ᜕ᜈ᜔   ᜀᜉ᜔   ᜃ᜕ᜋ᜕ᜈ᜔ᜇᜇ᜔","Pagkatapos ng misa, nagtipon-tipon ang komunidad."
"sentence_82.png","ᜋᜄᜄᜈᜉ᜔   ᜀᜉ᜔   ᜑ᜕ᜎ᜔ᜉ᜔
ᜋ᜔ᜐ   ᜉ᜔   ᜀᜇᜏ᜔
ᜋᜋᜌᜉ᜔   ᜄᜊ᜔","Magaganap ang huling misa ng araw mamayang gabi."
"sentence_83.png","ᜀᜉ᜔   ᜋ᜔ᜐ   ᜉ᜔
ᜉᜐ᜔ᜃ᜕   ᜀᜌ᜔   ᜎᜄ᜔ᜉ᜔
ᜇ᜔ᜈᜇᜌ᜕   ᜉ᜔   ᜋᜇᜋ᜔","Ang misa ng Pasko ay laging dinarayo ng marami."
"sentence_84.png","ᜈᜃ᜔ᜈ᜔ᜄ᜔   ᜃᜋ᜔   ᜐ
ᜐ᜔ᜇ᜔ᜋ᜕ᜈ᜔   ᜉ᜔   ᜉᜇ᜔
ᜐ   ᜋ᜔ᜐ","Nakinig kami sa sermon ng pari sa misa."
"sentence_85.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜀᜏ᜔ᜆ᜔
ᜉ᜔   ᜐ᜔ᜋ᜔ᜊᜑᜈ᜔   ᜀᜌ᜔
ᜉ᜔ᜈᜆ᜕ᜄ᜔ᜆ᜕ᜄ᜔   ᜐ   ᜋ᜔ᜐ","Ang mga awit ng simbahan ay pinatugtog sa misa."
"sentence_86.png","ᜑ᜕ᜋ᜔ᜉ᜔   ᜀᜃ᜕   ᜉ᜔
ᜉᜌ᜕   ᜐ   ᜉᜇ᜔
ᜉᜄ᜔ᜃᜆᜉ᜕ᜐ᜔   ᜉ᜔   ᜋ᜔ᜐ","Humingi ako ng payo sa pari pagkatapos ng misa."
"sentence_87.png","ᜈᜄᜎᜌ᜔   ᜃᜋ᜔   ᜉ᜔
ᜋ᜔ᜄ   ᜉᜈᜎᜉ᜔ᜈ᜔   ᜐ
ᜉᜈᜑ᜕ᜈ᜔   ᜉ᜔   ᜋ᜔ᜐ","Nag-alay kami ng mga panalangin sa panahon ng misa."
"sentence_88.png","ᜈᜉᜃᜄᜈ᜔ᜇ   ᜉ᜔   ᜐ᜔ᜋ᜔ᜊᜑᜈ᜔
ᜑᜊᜉ᜔   ᜄ᜔ᜈᜄᜈᜉ᜔   ᜀᜉ᜔
ᜋ᜔ᜐ","Napakaganda ng simbahan habang ginaganap ang misa."
"sentence_89.png","ᜀᜉ᜔   ᜐ᜔ᜇ᜔ᜋ᜕ᜈ᜔ᜌ   ᜉ᜔
ᜋ᜔ᜐ   ᜀᜌ᜔   ᜈᜉᜃᜉᜌᜉ","Ang seremonya ng misa ay napakapayapa."
