"filename","baybayin_text","latin_text"
"sentence_17.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜉᜄ᜔ᜑᜉ
ᜃ᜕   ᜐ   ᜉ᜔ᜇ᜔ᜂᜇ᜔ᜋᜈ᜔ᜁ
ᜋ᜕","Todo ang paghanga ko sa performance mo."
"sentence_18.png","ᜈᜄ᜔ᜆ᜕ᜎ᜕ᜉᜈ᜔   ᜃᜋ᜔   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜉᜇ   ᜋᜆᜉ᜕ᜐ᜔
ᜀᜄᜇ᜔","Nagtulungan kami nang todo para matapos agad."
"sentence_19.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜁᜌᜃ᜔
ᜉ᜔   ᜊᜆ   ᜈᜉ᜔
ᜋᜇᜉ   ᜐ᜔ᜌ","Todo ang iyak ng bata nang madapa siya."
"sentence_20.png","ᜈᜄ᜔ᜉ᜕ᜃ᜕ᜐ᜔   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜆ᜔ᜇᜊᜑ᜕","Nagpokus siya nang todo sa trabaho."
"sentence_21.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜐᜌ
ᜈᜋ᜔ᜈ᜔   ᜐ   ᜊᜃᜐ᜔ᜌ᜕ᜈ᜔
ᜐ   ᜉ᜔ᜇ᜕ᜊ᜔ᜈ᜔ᜐ᜔ᜌ","Todo ang saya namin sa bakasyon sa probinsya."
"sentence_22.png","ᜁᜆ᜔ᜈ᜕ᜎᜃ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜐᜇ᜔ᜎ᜔   ᜈ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜆ᜔ᜇᜁᜈ᜔ᜉ᜔","Itinulak niya ang sarili niya nang todo sa training."
"sentence_23.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜉᜄ᜕ᜇ᜔
ᜃ᜕   ᜉᜄ᜔ᜃᜆᜉ᜕ᜐ᜔   ᜉ᜔
ᜂᜁᜇ᜔ᜆ᜔ᜋ᜔","Todo ang pagod ko pagkatapos ng overtime."
"sentence_24.png","ᜐ᜕ᜋ᜔ᜄᜏ᜔   ᜃᜋ᜔   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜉᜇ   ᜐ
ᜆ᜔ᜀᜋ᜔   ᜈᜋ᜔ᜈ᜔","Sumigaw kami nang todo para sa team namin."
"sentence_25.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜇᜐᜎ᜔
ᜈ᜔ᜌ   ᜊᜄ᜕   ᜀᜉ᜔
ᜁᜈ᜔ᜆ᜔ᜇ᜔ᜁᜁᜏ᜔","Todo ang dasal niya bago ang interview."
"sentence_26.png","ᜈᜄᜇᜎ᜔   ᜀᜃ᜕   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜃᜄᜊ᜔   ᜉᜇ
ᜐ   ᜂᜁ","Nag-aral ako nang todo kagabi para sa quiz."
"sentence_27.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜐ᜕ᜉ᜕ᜇ᜔ᜆ
ᜉ᜔   ᜄ᜕ᜇ᜕   ᜐ
ᜋ᜔ᜄ   ᜁᜐ᜔ᜆ᜕ᜇ᜔ᜌᜈ᜔ᜆ᜔","Todo ang suporta ng guro sa mga estudyante."
"sentence_28.png","ᜈᜄ᜔ᜑᜈ᜔ᜇ   ᜐ᜔ᜎ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜉᜇ   ᜐ
ᜁᜁᜈ᜔ᜆ᜔","Naghanda sila nang todo para sa event."
"sentence_29.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜃᜊ
ᜈ᜔ᜌ   ᜑᜊᜉ᜔   ᜈᜐ
ᜐ᜔ᜆᜄ᜔","Todo ang kaba niya habang nasa stage."
"sentence_30.png","ᜈᜄ᜔ᜂᜇ᜔ᜆ᜔   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜉᜇ   ᜋᜉᜐᜌ
ᜃ","Nag-effort siya nang todo para mapasaya ka."
"sentence_31.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜆᜃ᜔ᜊ᜕
ᜈ᜔ᜌ   ᜉᜇ   ᜋᜀᜊ᜕ᜆᜈ᜔
ᜀᜉ᜔   ᜊ᜕ᜐ᜔","Todo ang takbo niya para maabutan ang bus."
"sentence_32.png","ᜈᜄ᜔ᜆ᜔ᜇᜊᜑ᜕   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜃᜑ᜔ᜆ᜔   ᜉᜄ᜕ᜇ᜔
ᜈ","Nagtrabaho siya nang todo kahit pagod na."
"sentence_33.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜆᜏ
ᜈᜋ᜔ᜈ᜔   ᜐ   ᜃ᜕ᜏ᜔ᜈ᜔ᜆ᜕
ᜈ᜔ᜌ","Todo ang tawa namin sa kuwento niya."
"sentence_34.png","ᜈᜄ᜔ᜊ᜔ᜄᜌ᜔   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜑᜇ᜔ᜆ᜔ᜌ᜔
ᜇ᜔ᜇ᜔ᜁ","Nagbigay siya nang todo sa charity drive."
"sentence_35.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜁᜈ᜔ᜆ᜔
ᜐ   ᜎᜊᜐ᜔   ᜃᜈ᜔ᜈᜉ᜔
ᜆᜉ᜔ᜑᜎ᜔","Todo ang init sa labas kaninang tanghali."
"sentence_36.png","ᜈᜄ᜔ᜎᜇ᜕   ᜀᜉ᜔   ᜋ᜔ᜄ
ᜊᜆ   ᜈᜉ᜔   ᜆ᜕ᜇ᜕
ᜐ   ᜂᜎᜈ᜔","Naglaro ang mga bata nang todo sa ulan."
"sentence_37.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜐ᜕ᜉ᜕ᜇ᜔ᜆ
ᜉ᜔   ᜐ᜔ᜑ᜕ᜂᜎ᜔   ᜐ
ᜀᜆ᜔ᜑ᜔ᜎ᜔ᜆ᜔ᜐ᜔","Todo ang suporta ng school sa athletes."
"sentence_38.png","ᜈᜄ᜔ᜈ᜔ᜂᜌ᜔   ᜃᜋ᜔   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜂᜂᜆ᜔ᜉ᜔","Nag-enjoy kami nang todo sa outing."
"sentence_39.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜉᜄ᜔ᜈ᜔ᜐᜌ᜕
ᜈ᜔ᜎ   ᜐ   ᜐᜌᜏ᜔","Todo ang pag-ensayo nila sa sayaw."
"sentence_40.png","ᜈᜄ᜔ᜉ᜕ᜌᜆ᜔   ᜀᜃ᜕   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜉᜇ   ᜋᜆᜉ᜕ᜐ᜔
ᜁᜆ᜕","Nagpuyat ako nang todo para matapos ito."
"sentence_41.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜉᜄ᜔ᜑᜑᜈ᜔ᜇ
ᜈ᜔ᜌ   ᜐ   ᜉ᜔ᜇ᜔ᜐ᜔ᜈ᜔ᜆᜆ᜔ᜂᜈ᜔","Todo ang paghahanda niya sa presentation."
"sentence_42.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜊ᜔ᜈ᜔ᜆ
ᜈ᜔ᜎ   ᜈ᜕ᜂᜉ᜔   ᜁᜁᜐ᜔ᜆ","Todo ang benta nila noong fiesta."
"sentence_43.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜉᜄ᜕ᜇ᜔
ᜉ᜔ᜇ᜕   ᜐ᜕ᜎ᜔ᜆ᜔   ᜀᜉ᜔
ᜇ᜔ᜐ᜕ᜎ᜔ᜆ","Todo ang pagod pero sulit ang resulta."
"sentence_44.png","ᜈᜄ᜔ᜆ᜔ᜏᜎ   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜃᜃᜌᜑᜈ᜔
ᜈ᜔ᜌ","Nagtiwala siya nang todo sa kakayahan niya."
"sentence_45.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜁᜂᜇ᜔ᜆ᜔
ᜉ᜔   ᜆ᜔ᜀᜋ᜔   ᜐ
ᜁᜈᜎ᜔ᜐ᜔","Todo ang effort ng team sa finals."
"sentence_46.png","ᜈᜄ᜔ᜊ᜔ᜄᜌ᜔   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜉ᜔ᜇ᜔ᜂᜇ᜔ᜋᜈ᜔ᜁ
ᜈ᜔ᜌ","Nagbigay siya nang todo sa performance niya."
"sentence_47.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜉᜄᜀᜎᜎ
ᜈ᜔   ᜋᜋ   ᜃᜄᜊ᜔","Todo ang pag-aalala ni Mama kagabi."
"sentence_48.png","ᜈᜄ᜔ᜊ᜕ᜑ᜕ᜐ᜔   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜉ᜔   ᜂᜇᜐ᜔
ᜐ   ᜉ᜔ᜇ᜕ᜁᜆ᜔","Nagbuhos siya nang todo ng oras sa project."
"sentence_49.png","ᜆ᜕ᜇ᜕   ᜀᜉ᜔   ᜐ᜕ᜉ᜕ᜇ᜔ᜆ
ᜃ᜕   ᜐ   ᜇ᜔ᜐ᜔ᜐ᜔ᜌ᜕ᜈ᜔
ᜋ᜕","Todo ang suporta ko sa desisyon mo."
"sentence_50.png","ᜈᜄ᜔ᜉᜐᜎᜋᜆ᜔   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜆ᜕ᜋ᜕ᜎ᜕ᜉ᜔
ᜐ   ᜃᜈ᜔ᜌ","Nagpasalamat siya nang todo sa tumulong sa kanya."
"sentence_51.png","ᜋᜎᜃ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜈ   ᜈᜃ᜔ᜆ   ᜈᜋ᜔ᜈ᜔
ᜐ   ᜊ᜕ᜃ᜔ᜇ᜔","Malaki ang toro na nakita namin sa bukid."
"sentence_52.png","ᜈᜄᜎ᜔ᜆ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜈᜉ᜔   ᜎᜉ᜔ᜆᜈ᜔   ᜉ᜔
ᜋ᜔ᜄ   ᜆᜂ","Nagalit ang toro nang lapitan ng mga tao."
"sentence_53.png","ᜆ᜕ᜋᜃ᜔ᜊ᜕   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜐ   ᜄ᜔ᜆ᜔ᜈ   ᜉ᜔
ᜃᜎ᜔ᜐᜇ","Tumakbo ang toro sa gitna ng kalsada."
"sentence_54.png","ᜋᜁᜉᜆ᜔   ᜃᜋ᜔ᜉ᜔   ᜎ᜕ᜋᜌ᜕
ᜐ   ᜋᜊᜉ᜔ᜐ᜔   ᜈ
ᜆ᜕ᜇ᜕","Maingat kaming lumayo sa mabangis na toro."
"sentence_55.png","ᜋᜌ᜔   ᜆ᜕ᜇ᜕   ᜐ
ᜎ᜕ᜂᜊ᜔   ᜉ᜔   ᜃ᜕ᜎ᜕ᜉᜈ᜔
ᜐ   ᜊ᜕ᜃ᜔ᜇ᜔","May toro sa loob ng kulungan sa bukid."
"sentence_56.png","ᜂᜋᜆᜃ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜃᜌ   ᜈᜄ᜔ᜐ᜔ᜆᜃ᜔ᜊ᜕ᜑᜈ᜔   ᜀᜉ᜔
ᜎᜑᜆ᜔","Umatake ang toro kaya nagsitakbuhan ang lahat."
"sentence_57.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜀᜎᜄ   ᜉ᜔   ᜋᜄ᜔ᜐᜐᜃ","Ang toro ay alaga ng magsasaka."
"sentence_58.png","ᜋᜎᜃᜐ᜔   ᜐ᜕ᜋ᜔ᜉᜐ᜔ᜉ᜔   ᜀᜉ᜔
ᜆ᜕ᜇ᜕   ᜃᜈ᜔ᜈ","Malakas sumingasing ang toro kanina."
"sentence_59.png","ᜈᜃᜃᜆᜃ᜕ᜆ᜔   ᜀᜉ᜔   ᜎᜃ᜔
ᜉ᜔   ᜆ᜕ᜇ᜕","Nakakatakot ang laki ng toro."
"sentence_60.png","ᜁᜈ᜔ᜎᜌ᜕   ᜈ᜔ᜎ   ᜀᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜋ᜔ᜄ
ᜊᜆ","Inilayo nila ang toro sa mga bata."
"sentence_61.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜈᜉ᜔ᜉ᜔ᜈᜁᜈ᜔   ᜐ   ᜇᜋ᜕ᜑᜈ᜔","Ang toro ay nanginginain sa damuhan."
"sentence_62.png","ᜈᜄ᜔ᜏᜎ   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜐ   ᜀᜇ᜔ᜈ","Nagwala ang toro sa arena."
"sentence_63.png","ᜋᜑ᜔ᜄ᜔ᜉ᜔ᜆ᜔   ᜀᜉ᜔   ᜉᜄ᜔ᜃᜃᜆᜎ᜔
ᜐ   ᜆ᜕ᜇ᜕","Mahigpit ang pagkakatali sa toro."
"sentence_64.png","ᜈᜃ᜔ᜆ   ᜈᜋ᜔ᜈ᜔   ᜀᜉ᜔
ᜁᜆ᜔ᜋ᜔   ᜈ   ᜆ᜕ᜇ᜕
ᜐ   ᜉᜐ᜔ᜆ᜕ᜎᜈ᜔","Nakita namin ang itim na toro sa pastulan."
"sentence_65.png","ᜊ᜔ᜄ᜔ᜎᜉ᜔   ᜃ᜕ᜋᜏᜎ   ᜀᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜎ᜕ᜊ᜔ᜇ᜔","Biglang kumawala ang toro sa lubid."
"sentence_66.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜊᜑᜄ᜔   ᜉ᜔   ᜉ᜔ᜐ᜔ᜆ
ᜐ   ᜊᜇ᜔ᜌ᜕","Ang toro ay bahagi ng pista sa baryo."
"sentence_67.png","ᜋᜁᜉᜆ᜔   ᜈ   ᜁᜈᜎᜄᜀᜈ᜔
ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜐ
ᜇᜈ᜔ᜑ᜕","Maingat na inalagaan ang toro sa rancho."
"sentence_68.png","ᜂᜋ᜔ᜎᜄ᜔   ᜐ᜔ᜌ   ᜈᜉ᜔
ᜐ᜕ᜋ᜕ᜄ᜕ᜇ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕","Umilag siya nang sumugod ang toro."
"sentence_69.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜋᜌ᜔   ᜋᜆ᜕ᜆ᜕ᜎ᜔ᜐ᜔   ᜈ
ᜐ᜕ᜉᜌ᜔","Ang toro ay may matutulis na sungay."
"sentence_70.png","ᜉ᜔ᜈᜃᜁᜈ᜔   ᜈ᜔ᜎ   ᜉ᜔
ᜇᜋ᜕   ᜀᜉ᜔   ᜆ᜕ᜇ᜕","Pinakain nila ng damo ang toro."
"sentence_71.png","ᜋᜎᜃᜐ᜔   ᜀᜉ᜔   ᜌᜊᜄ᜔
ᜉ᜔   ᜆ᜕ᜇ᜕   ᜐ
ᜎ᜕ᜉ","Malakas ang yabag ng toro sa lupa."
"sentence_72.png","ᜈᜄ᜔ᜉᜌ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜊ᜕ᜂᜉ᜔   ᜄᜊ᜔","Nag-ingay ang toro buong gabi."
"sentence_73.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜋ᜕ᜃ᜔ᜑᜉ᜔   ᜉᜄ᜕ᜇ᜔   ᜋᜆᜉ᜕ᜐ᜔
ᜀᜉ᜔   ᜎᜊᜈ᜔","Ang toro ay mukhang pagod matapos ang laban."
"sentence_74.png","ᜁᜉ᜔ᜈᜃ᜔ᜆ   ᜉ᜔   ᜋᜄ᜔ᜐᜐᜃ
ᜀᜉ᜔   ᜃᜈ᜔ᜌᜉ᜔   ᜆ᜕ᜇ᜕","Ipinakita ng magsasaka ang kanyang toro."
"sentence_75.png","ᜋᜌ᜔   ᜋᜇ᜔ᜃ   ᜀᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜆᜄ᜔ᜎ᜔ᜇᜈ᜔","May marka ang toro sa tagiliran."
"sentence_76.png","ᜇᜑᜈ᜔ᜇᜑᜉ᜔   ᜎ᜕ᜋᜉ᜔ᜆ᜔   ᜀᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜊᜃ᜕ᜇ᜔","Dahan-dahang lumapit ang toro sa bakod."
"sentence_77.png","ᜈᜆᜃ᜕ᜆ᜔   ᜀᜉ᜔   ᜋ᜔ᜄ
ᜊᜆ   ᜐ   ᜋᜎᜃ᜔ᜉ᜔
ᜆ᜕ᜇ᜕","Natakot ang mga bata sa malaking toro."
"sentence_78.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜂᜋ᜔ᜁᜈ᜕ᜋ᜔   ᜐ   ᜐᜉ","Ang toro ay umiinom sa sapa."
"sentence_79.png","ᜋᜀᜋ᜕   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜃᜉᜄ᜔   ᜃ᜔ᜎᜎ   ᜀᜉ᜔
ᜎ᜕ᜋᜎᜉ᜔ᜆ᜔","Maamo ang toro kapag kilala ang lumalapit."
"sentence_80.png","ᜊ᜔ᜄ᜔ᜎᜉ᜔   ᜑ᜕ᜋ᜔ᜈ᜔ᜆ᜕   ᜀᜉ᜔
ᜆ᜕ᜇ᜕   ᜐ   ᜄ᜔ᜆ᜔ᜈ
ᜉ᜔   ᜇᜀᜈ᜔","Biglang huminto ang toro sa gitna ng daan."
"sentence_81.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜈᜄ᜔ᜊᜊᜈ᜔ᜆᜌ᜔   ᜐ   ᜉᜐ᜔ᜆ᜕ᜎᜈ᜔","Ang toro ay nagbabantay sa pastulan."
"sentence_82.png","ᜋᜎ᜕ᜐ᜕ᜄ᜔   ᜀᜉ᜔   ᜀᜎᜄᜉ᜔
ᜆ᜕ᜇ᜕   ᜉ᜔   ᜃᜉ᜔ᜆ᜔ᜊᜑᜌ᜔","Malusog ang alagang toro ng kapitbahay."
"sentence_83.png","ᜐ᜕ᜋ᜔ᜉ᜔ᜆ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜐ   ᜊ᜕ᜃᜐ᜔   ᜈ
ᜄᜆ᜔","Sumingit ang toro sa bukas na gate."
"sentence_84.png","ᜁᜈ᜕ᜊ᜔ᜐ᜔ᜇ᜔ᜊᜑᜈ᜔   ᜈᜋ᜔ᜈ᜔   ᜀᜉ᜔
ᜆ᜕ᜇ᜕   ᜋ᜕ᜎ   ᜐ
ᜋᜎᜌ᜕","Inobserbahan namin ang toro mula sa malayo."
"sentence_85.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜐ᜔ᜋ᜔ᜊ᜕ᜎ᜕   ᜉ᜔   ᜎᜃᜐ᜔
ᜐ   ᜃ᜕ᜏ᜔ᜈ᜔ᜆ᜕","Ang toro ay simbolo ng lakas sa kuwento."
"sentence_86.png","ᜈᜄ᜔ᜉᜑ᜔ᜉ   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜐ   ᜁᜎᜎ᜔ᜋ᜔   ᜉ᜔
ᜉ᜕ᜈ᜕","Nagpahinga ang toro sa ilalim ng puno."
"sentence_87.png","ᜋᜑ᜔ᜇᜉ᜔   ᜃ᜕ᜈ᜔ᜆ᜔ᜇ᜕ᜎ᜔ᜈ᜔   ᜀᜉ᜔
ᜄᜎ᜔ᜆ᜔   ᜈ   ᜆ᜕ᜇ᜕","Mahirap kontrolin ang galit na toro."
"sentence_88.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜆ᜕ᜋᜆᜃ᜔ᜊ᜕   ᜉᜁᜃ᜕ᜆ᜔   ᜐ
ᜊᜃ᜕ᜇᜈ᜔","Ang toro ay tumatakbo paikot sa bakuran."
"sentence_89.png","ᜃ᜔ᜈ᜕ᜈᜈ᜔   ᜈᜋ᜔ᜈ᜔   ᜉ᜔
ᜎᜇᜏᜈ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜐ   ᜊ᜕ᜃ᜔ᜇ᜔","Kinunan namin ng larawan ang toro sa bukid."
"sentence_90.png","ᜆᜑ᜔ᜋ᜔ᜃ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜑᜊᜉ᜔   ᜃ᜕ᜋᜃᜁᜈ᜔","Tahimik ang toro habang kumakain."
"sentence_91.png","ᜀᜉ᜔   ᜆ᜕ᜇ᜕   ᜀᜌ᜔
ᜆ᜔ᜎ   ᜈᜄ᜔ᜋᜋᜐ᜔ᜇ᜔   ᜐ
ᜀᜋ᜔ᜈ᜔","Ang toro ay tila nagmamasid sa amin."
"sentence_92.png","ᜂᜋᜎ᜔ᜉᜏ᜔ᜉᜏ᜔   ᜀᜉ᜔   ᜂᜉ᜕ᜎ᜔
ᜉ᜔   ᜆ᜕ᜇ᜕","Umalingawngaw ang ungol ng toro."
"sentence_93.png","ᜁᜈ᜔ᜎᜄᜌ᜔   ᜀᜉ᜔   ᜆ᜕ᜇ᜕
ᜐ   ᜋᜐ᜔   ᜋᜎᜃ᜔ᜉ᜔
ᜃ᜕ᜎ᜕ᜉᜈ᜔","Inilagay ang toro sa mas malaking kulungan."
