"filename","baybayin_text","latin_text"
"sentence_11.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜐ᜔   ᜉᜉ
ᜉ᜔   ᜃ᜕ᜆ᜔ᜐ᜔ᜎ᜔ᜌ᜕ᜉ᜔   ᜌᜇ᜔
ᜐ   ᜀᜐ᜔ᜇ᜕","Bumili si Papa ng kutsilyong yari sa asero."
"sentence_12.png","ᜋᜀᜀᜇ᜔   ᜋ᜕ᜉ᜔   ᜎ᜔ᜈ᜔ᜐ᜔ᜈ᜔
ᜀᜉ᜔   ᜃᜎᜏᜉ᜔   ᜄᜋ᜔ᜆ᜔
ᜀᜉ᜔   ᜋᜑ᜔ᜈᜉ᜔   ᜀᜐ᜔ᜇ᜕","Maaari mong linisin ang kalawang gamit ang mahinang asido."
"sentence_13.png","ᜀᜉ᜔   ᜊᜃᜎ᜔   ᜈ
ᜁᜆ᜕   ᜀᜌ᜔   ᜋᜐ᜔
ᜋᜆ᜔ᜄᜐ᜔   ᜃᜌ᜔ᜐ   ᜃᜇᜈ᜔ᜏᜉ᜔
ᜀᜐ᜔ᜇ᜕","Ang bakal na ito ay mas matigas kaysa karaniwang asero."
"sentence_14.png","ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜐ
ᜆ᜔ᜌᜈ᜔   ᜀᜌ᜔   ᜆ᜕ᜋ᜕ᜆ᜕ᜎ᜕ᜉ᜔
ᜐ   ᜉᜄ᜔ᜆ᜕ᜈᜏ᜔   ᜉ᜔
ᜉᜄ᜔ᜃᜁᜈ᜔","Ang asido sa tiyan ay tumutulong sa pagtunaw ng pagkain."
"sentence_15.png","ᜄ᜕ᜋᜋ᜔ᜆ᜔   ᜐ᜔ᜎ   ᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜐ   ᜉᜄ᜔ᜄᜏ
ᜉ᜔   ᜇ᜔ᜑᜐ᜔","Gumamit sila ng asero sa paggawa ng rehas."
"sentence_16.png","ᜑ᜕ᜏᜄ᜔   ᜎ᜕ᜈ᜕ᜃ᜔ᜈ᜔   ᜀᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜇᜑ᜔ᜎ᜔   ᜇ᜔ᜎ᜔ᜃᜇ᜕
ᜁᜆ᜕","Huwag lunukin ang asido dahil delikado ito."
"sentence_17.png","ᜀᜉ᜔   ᜋᜆ᜕ᜎ᜔ᜐ᜔   ᜈ
ᜆᜎ᜔ᜋ᜔   ᜀᜌ᜔   ᜄᜏ
ᜐ   ᜑ᜔ᜈ᜔ᜇ᜔   ᜃ᜔ᜈᜃᜎᜏᜉ᜔
ᜈ   ᜀᜐ᜔ᜇ᜕","Ang matulis na talim ay gawa sa hindi kinakalawang na asero."
"sentence_18.png","ᜀᜉ᜔   ᜐ᜕ᜃ   ᜀᜌ᜔
ᜁᜐᜉ᜔   ᜂᜇ᜔   ᜉ᜔
ᜀᜐ᜔ᜇ᜕","Ang suka ay isang uri ng asido."
"sentence_19.png","ᜋᜃ᜔ᜈ᜔ᜆᜊ᜔   ᜀᜉ᜔   ᜁᜊᜊᜏ᜔
ᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜉᜄ᜔ᜃᜆᜉ᜕ᜐ᜔
ᜉᜃ᜔ᜈ᜔ᜐ᜔ᜈ᜔","Makintab ang ibabaw ng asero pagkatapos pakinisin."
"sentence_20.png","ᜁᜈ᜔ᜉᜆᜈ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜊ᜕ᜆ᜔   ᜉ᜔   ᜀᜐ᜔ᜇ᜕
ᜐ   ᜎ᜔ᜄ᜔ᜆᜐ᜔   ᜈ
ᜎ᜕ᜄᜇ᜔","Iningatan niya ang bote ng asido sa ligtas na lugar."
"sentence_21.png","ᜀᜉ᜔   ᜉ᜔ᜈ᜔ᜆ᜕   ᜀᜌ᜔
ᜋᜌ᜔   ᜉᜆ᜕ᜉ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕   ᜉᜇ   ᜐ
ᜐ᜔ᜄ᜕ᜇ᜔ᜇᜇ᜔","Ang pinto ay may patong na asero para sa seguridad."
"sentence_22.png","ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜋᜌ᜔   ᜋᜊᜊᜉ᜔   ᜀᜈ᜔ᜆᜐ᜔
ᜉ᜔   ᜉ᜔ᜑ᜔","Ang asido ay may mababang antas ng pH."
"sentence_23.png","ᜋᜊ᜔ᜄᜆ᜔   ᜀᜉ᜔   ᜂᜉ᜕ᜀᜈ᜔
ᜇᜑ᜔ᜎ᜔   ᜋᜌ᜔   ᜑᜎ᜕ᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜀᜉ᜔   ᜉᜀ
ᜈ᜔ᜆ᜕","Mabigat ang upuan dahil may halong asero ang paa nito."
"sentence_24.png","ᜋᜌ᜔ᜇ᜕ᜂᜈ᜔   ᜃᜋ᜔ᜉ᜔   ᜐ᜕ᜎ᜕ᜐ᜔ᜌ᜕ᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜉᜇ   ᜐ
ᜉᜄ᜔ᜎ᜔ᜎ᜔ᜈ᜔ᜐ᜔   ᜉ᜔   ᜋ᜔ᜄ
ᜊᜎ᜔ᜇ᜕ᜐ","Mayroon kaming solusyong asido para sa paglilinis ng mga baldosa."
"sentence_25.png","ᜉ᜔ᜈ᜔ᜎ᜔   ᜉ᜔   ᜁᜈ᜔ᜑ᜔ᜈ᜔ᜌ᜔ᜇ᜕
ᜀᜉ᜔   ᜋᜆᜀᜐ᜔   ᜈ
ᜃᜎ᜔ᜇᜇ᜔   ᜈ   ᜀᜐ᜔ᜇ᜕","Pinili ng inhinyero ang mataas na kalidad na asero."
"sentence_26.png","ᜀᜉ᜔   ᜉᜄ᜕ᜎᜈ᜔   ᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔   ᜈᜃᜃᜐ᜔ᜇ
ᜐ   ᜋ᜔ᜄ   ᜑᜎᜋᜈ᜔","Ang pag-ulan ng asido ay nakakasira sa mga halaman."
"sentence_27.png","ᜄ᜔ᜈᜏᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜀᜉ᜔
ᜊᜑᜄ᜔   ᜉ᜔   ᜋᜃ᜔ᜈ
ᜉᜇ   ᜆ᜕ᜋᜄᜎ᜔","Ginawang asero ang bahagi ng makina para tumagal."
"sentence_28.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜉ᜔ᜇ᜕ᜆᜐ᜔
ᜀᜌ᜔   ᜃᜇᜈ᜔ᜏᜉ᜔   ᜋᜌ᜔
ᜎ᜔ᜃᜐ᜔   ᜈ   ᜀᜐ᜔ᜇ᜕","Ang mga prutas ay karaniwang may likas na asido."
"sentence_29.png","ᜀᜉ᜔   ᜉᜊ᜔ᜇ᜔ᜃ   ᜀᜌ᜔
ᜃ᜔ᜎᜎ   ᜐ   ᜉᜄ᜔ᜄᜏ
ᜉ᜔   ᜇ᜔ᜃᜎ᜔ᜇᜇ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕","Ang pabrika ay kilala sa paggawa ng de-kalidad na asero."
"sentence_30.png","ᜁᜉᜆᜈ᜔   ᜀᜉ᜔   ᜉᜄ᜔ᜑᜏᜃ᜔
ᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜎᜎ᜕
ᜈ   ᜃ᜕ᜉ᜔   ᜉ᜕ᜇ᜕
ᜁᜆ᜕","Ingatan ang paghawak ng asido, lalo na kung puro ito."
"sentence_31.png","ᜉ᜔ᜈᜈ᜔ᜇᜌ᜔   ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕
ᜂᜉᜉ᜔   ᜋᜄ᜔ᜉ᜔   ᜁᜐ᜔ᜉᜇ","Pinanday ang asero upang maging espada."
"sentence_32.png","ᜈᜃ᜔ᜆ   ᜉ᜔   ᜐ᜔ᜌ᜔ᜈ᜔ᜆ᜔ᜐ᜔ᜆ
ᜀᜉ᜔   ᜇ᜔ᜀᜃ᜔ᜐ᜔ᜌ᜕ᜈ᜔   ᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜐ   ᜋ᜔ᜆᜎ᜔","Nakita ng siyentista ang reaksiyon ng asido sa metal."
"sentence_33.png","ᜀᜉ᜔   ᜊᜎᜉ᜔ᜃᜐ᜔   ᜉ᜔
ᜊ᜔ᜐ᜔ᜃ᜔ᜎ᜔ᜆ   ᜀᜌ᜔   ᜄᜏ
ᜐ   ᜋᜄᜀᜈ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕","Ang balangkas ng bisikleta ay gawa sa magaan na asero."
"sentence_34.png","ᜀᜉ᜔   ᜉ᜕ᜐ᜔ᜉ᜕ᜇ᜔ᜃ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔   ᜃᜇᜈ᜔ᜏᜉ᜔
ᜐᜉ᜔ᜃᜉ᜔   ᜐ   ᜋ᜔ᜄ
ᜁᜈ᜕ᜋ᜔ᜉ᜔   ᜋᜌ᜔   ᜐ᜕ᜇ","Ang posporik na asido ay karaniwang sangkap sa mga inuming may soda."
"sentence_35.png","ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜋᜑᜎᜄ   ᜐ   ᜁᜈ᜔ᜇ᜕ᜐ᜔ᜆ᜔ᜇ᜔ᜌ
ᜉ᜔   ᜃ᜕ᜈ᜔ᜐ᜔ᜆ᜔ᜇ᜕ᜃ᜔ᜐ᜔ᜌ᜕ᜈ᜔","Ang asero ay mahalaga sa industriya ng konstruksyon."
"sentence_36.png","ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜇᜉᜆ᜔   ᜁᜆᜄ᜕   ᜈᜉ᜔
ᜋᜎᜌ᜕   ᜐ   ᜋ᜔ᜄ
ᜊᜆ","Ang asido ay dapat itago nang malayo sa mga bata."
"sentence_37.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜋ᜕ᜏ᜔ᜊ᜔ᜎ᜔ᜐ᜔
ᜐ   ᜎᜊᜐ᜔   ᜀᜌ᜔
ᜇᜉᜆ᜔   ᜄᜏ   ᜐ
ᜑ᜔ᜈ᜔ᜇ᜔   ᜃ᜔ᜈᜃᜎᜏᜉ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕","Ang mga muwebles sa labas ay dapat gawa sa hindi kinakalawang na asero."
"sentence_38.png","ᜋᜊ᜔ᜎ᜔ᜐ᜔   ᜐ᜕ᜋ᜔ᜉᜏ᜔   ᜀᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜐ   ᜋᜁᜈ᜔ᜆ᜔
ᜈ   ᜀᜇᜏ᜔","Mabilis sumingaw ang asido sa mainit na araw."
"sentence_39.png","ᜉ᜔ᜈ᜔ᜈ᜔ᜆ᜕ᜇᜑᜈ᜔   ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕
ᜂᜉᜉ᜔   ᜑ᜔ᜈ᜔ᜇ᜔   ᜃᜎᜏᜉ᜔ᜈ᜔","Pininturahan ang asero upang hindi kalawangin."
"sentence_40.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜀᜐ᜔ᜇ᜕
ᜈ   ᜃ᜔ᜋ᜔ᜃᜎ᜔   ᜀᜌ᜔
ᜄ᜔ᜈᜄᜋ᜔ᜆ᜔   ᜐ   ᜁᜈ᜔ᜇ᜕ᜐ᜔ᜆ᜔ᜇ᜔ᜌ","Ang mga asido na kemikal ay ginagamit sa industriya."
"sentence_41.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜃᜊ᜔ᜎ᜔
ᜉ᜔   ᜆ᜕ᜎᜌ᜔   ᜀᜌ᜔
ᜄᜏ   ᜐ   ᜋᜆ᜔ᜊᜌ᜔
ᜈ   ᜀᜐ᜔ᜇ᜕","Ang mga kable ng tulay ay gawa sa matibay na asero."
"sentence_42.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜉᜄ᜔ᜐ᜕ᜐ᜕ᜇ᜔
ᜐ   ᜎᜊ᜕ᜇᜆ᜕ᜇ᜔ᜌ᜕   ᜀᜌ᜔
ᜄ᜕ᜋᜄᜋ᜔ᜆ᜔   ᜉ᜔   ᜁᜊᜆ᜔
ᜁᜊᜉ᜔   ᜂᜇ᜔   ᜉ᜔
ᜀᜐ᜔ᜇ᜕","Ang mga pagsusuri sa laboratoryo ay gumagamit ng iba’t ibang uri ng asido."
"sentence_43.png","ᜋᜌ᜔   ᜀᜋ᜕ᜌ᜔   ᜀᜉ᜔
ᜊᜄ᜕ᜉ᜔   ᜑ᜔ᜈ᜕ᜎ᜔ᜋᜉ᜔   ᜀᜐ᜔ᜇ᜕","May amoy ang bagong hinulmang asero."
"sentence_44.png","ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜋᜀᜀᜇ᜔ᜉ᜔   ᜋᜄ᜔ᜇ᜕ᜎ᜕ᜆ᜔   ᜉ᜔
ᜋᜆ᜔ᜈ᜔ᜇ᜔ᜉ᜔   ᜁᜇ᜔ᜆᜐ᜔ᜌ᜕ᜈ᜔   ᜐ
ᜋᜆ","Ang asido ay maaaring magdulot ng matinding iritasyon sa mata."
"sentence_45.png","ᜃ᜔ᜎᜎ   ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜈ᜔ᜌᜉ᜔
ᜁᜌ᜕ᜈ᜔   ᜐ   ᜋᜆ᜔ᜊᜌ᜔
ᜈ   ᜉ᜔ᜇ᜕ᜇ᜕ᜃ᜔ᜆ᜕ᜉ᜔   ᜀᜐ᜔ᜇ᜕","Kilala ang kumpanyang iyon sa matibay na produktong asero."
"sentence_46.png","ᜄ᜔ᜈᜄᜋ᜔ᜆ᜔   ᜉ᜔   ᜇ᜔ᜈ᜔ᜆ᜔ᜐ᜔ᜆ
ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜉᜇ
ᜐ   ᜁᜎᜉ᜔   ᜉ᜔ᜇ᜕ᜐ᜔ᜐ᜕","Ginagamit ng dentista ang asido para sa ilang proseso."
"sentence_47.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜋᜇᜎ᜔ᜉ᜔   ᜋᜊᜎ᜔
ᜀᜉ᜔   ᜉ᜕ᜇ᜕ᜉ᜔   ᜀᜐ᜔ᜇ᜕","Hindi madaling mabali ang purong asero."
"sentence_48.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜊᜆ᜔ᜇ᜔ᜌ
ᜀᜌ᜔   ᜈᜄ᜔ᜎᜎᜋᜈ᜔   ᜉ᜔
ᜐ᜕ᜎ᜔ᜉ᜕ᜇ᜔ᜃ᜕ᜉ᜔   ᜀᜐ᜔ᜇ᜕","Ang mga baterya ay naglalaman ng sulpurikong asido."
"sentence_49.png","ᜀᜉ᜔   ᜂᜉ᜕ᜀᜈ᜔   ᜀᜌ᜔
ᜋᜌ᜔   ᜊᜎᜉ᜔ᜃᜐ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕","Ang upuan ay may balangkas na asero."
"sentence_50.png","ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜋᜀᜀᜇ᜔ᜉ᜔   ᜋᜃᜆ᜕ᜈᜏ᜔   ᜉ᜔
ᜁᜎᜉ᜔   ᜂᜇ᜔   ᜉ᜔
ᜉ᜔ᜎᜐ᜔ᜆ᜔ᜃ᜔","Ang asido ay maaaring makatunaw ng ilang uri ng plastik."
"sentence_51.png","ᜄ᜕ᜋᜋ᜔ᜆ᜔   ᜐ᜔ᜎ   ᜉ᜔
ᜋ᜕ᜎ᜔ᜉ᜔   ᜈᜉ᜔ᜇ᜕ᜐ᜔ᜐ᜕ᜉ᜔   ᜀᜐ᜔ᜇ᜕
ᜐ   ᜉ᜔ᜇ᜕ᜌ᜔ᜃ᜔ᜆ᜕","Gumamit sila ng muling naprosesong asero sa proyekto."
"sentence_52.png","ᜀᜉ᜔   ᜇ᜔ᜑᜐ᜔   ᜀᜌ᜔
ᜌᜇ᜔   ᜐ   ᜉ᜔ᜈ᜔ᜆ᜕ᜇᜇ᜕ᜉ᜔
ᜀᜐ᜔ᜇ᜕","Ang rehas ay yari sa pinturadong asero."
"sentence_53.png","ᜀᜉ᜔   ᜃ᜕ᜆ᜔ᜐᜇ   ᜀᜌ᜔
ᜌᜇ᜔   ᜐ   ᜑ᜔ᜈ᜔ᜇ᜔
ᜃ᜔ᜈᜃᜎᜏᜉ᜔   ᜈ   ᜀᜐ᜔ᜇ᜕","Ang kutsara ay yari sa hindi kinakalawang na asero."
"sentence_54.png","ᜀᜉ᜔   ᜆ᜕ᜎᜌ᜔   ᜀᜌ᜔
ᜐ᜕ᜉ᜕ᜇ᜔ᜆᜇ᜕   ᜉ᜔   ᜋᜎᜎᜃ᜔ᜉ᜔
ᜊ᜔ᜄᜉ᜔   ᜀᜐ᜔ᜇ᜕","Ang tulay ay suportado ng malalaking bigang asero."
"sentence_55.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜃ᜔ᜈᜃᜎᜏᜉ᜔
ᜈ   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜋᜀᜀᜇ᜔ᜉ᜔   ᜉᜋᜑᜌᜈ᜔   ᜉ᜔
ᜊᜃ᜔ᜆ᜔ᜇ᜔ᜌ   ᜉ᜔   ᜆ᜔ᜆᜈ᜕","Ang mga kinakalawang na asero ay maaaring pamahayan ng bakterya ng tetano."
"sentence_56.png","ᜄ᜕ᜋᜄᜏ   ᜐ᜔ᜎ   ᜉ᜔
ᜋ᜔ᜄ   ᜆ᜕ᜊ᜕   ᜋ᜕ᜎ
ᜐ   ᜀᜐ᜔ᜇ᜕","Gumagawa sila ng mga tubo mula sa asero."
"sentence_57.png","ᜄ᜕ᜋᜋ᜔ᜆ᜔   ᜐ᜔ᜎ   ᜉ᜔
ᜋᜃ᜔ᜈᜉ᜔   ᜈ   ᜀᜐ᜔ᜇ᜕
ᜉᜇ   ᜐ   ᜎᜊᜊ᜕
ᜐ   ᜃ᜕ᜐ᜔ᜈ","Gumamit sila ng makinang na asero para sa lababo sa kusina."
"sentence_58.png","ᜋᜁᜉᜆ᜔   ᜈ᜔ᜎᜉ᜔   ᜑ᜔ᜈᜉ᜔
ᜀᜉ᜔   ᜋ᜔ᜄ   ᜊᜑᜄ᜔
ᜉ᜔   ᜀᜐ᜔ᜇ᜕","Maingat nilang hinang ang mga bahagi ng asero."
"sentence_59.png","ᜀᜉ᜔   ᜑᜄ᜔ᜇᜈ᜔   ᜀᜌ᜔
ᜋᜌ᜔   ᜑᜏᜃᜉ᜔   ᜀᜐ᜔ᜇ᜕","Ang hagdan ay may hawakang asero."
"sentence_60.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜃ᜔ᜈᜃᜎᜏᜉ᜔
ᜈ   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜇᜉᜆ᜔   ᜈᜉ᜔   ᜁᜊ᜔ᜈ᜔ᜆ
ᜀᜆ᜔   ᜉᜎ᜔ᜆᜈ᜔","Ang mga kinakalawang na asero ay dapat nang ibenta at palitan."
"sentence_61.png","ᜀᜉ᜔   ᜎᜎᜄ᜔ᜌᜈ᜔   ᜀᜌ᜔
ᜋᜌ᜔   ᜐᜉ᜔ᜈ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕   ᜐ   ᜎ᜕ᜂᜊ᜔","Ang lalagyan ay may sapin na asero sa loob."
"sentence_62.png","ᜀᜉ᜔   ᜉ᜕ᜈ᜔ᜇᜐ᜔ᜌ᜕ᜈ᜔   ᜀᜌ᜔
ᜋᜌ᜔   ᜉᜋ᜔ᜉᜆ᜔ᜊᜌ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕","Ang pundasyon ay may pampatibay na asero."
"sentence_63.png","ᜀᜉ᜔   ᜑ᜔ᜎ᜔ᜋ᜔ᜆ᜔   ᜀᜌ᜔
ᜋᜌ᜔   ᜉᜆ᜕ᜉ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕   ᜐ   ᜎ᜕ᜂᜊ᜔","Ang helmet ay may patong na asero sa loob."
"sentence_64.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜀᜐ᜔ᜇ᜕
ᜐ   ᜇ᜔ᜎ᜔ᜐ᜔   ᜉ᜔
ᜆ᜔ᜇ᜔ᜈ᜔   ᜀᜌ᜔   ᜃ᜔ᜈᜃᜎᜏᜉ᜔
ᜈ","Ang mga asero sa riles ng tren ay kinakalawang na."
"sentence_65.png","ᜋᜃᜉᜎ᜔   ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕
ᜈ   ᜄ᜔ᜈᜋ᜔ᜆ᜔   ᜐ
ᜁᜋ᜔ᜊᜃᜈ᜔   ᜉ᜔   ᜐᜎᜉ᜔","Makapal ang asero na ginamit sa imbakan ng salapi."
"sentence_66.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜃ᜔ᜈᜃᜎᜏᜉ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕   ᜈ   ᜀᜉ᜔
ᜋ᜔ᜄ   ᜄ᜔ᜈᜄᜋ᜔ᜆ᜔   ᜈ
ᜆ᜕ᜇ᜔ᜈ᜔ᜎ᜔ᜌ᜕   ᜐ   ᜉᜄ᜔ᜃᜃᜊ᜔ᜆ᜔
ᜉ᜔   ᜊ᜔ᜈ᜔ᜆᜈ","Hindi kinakalawang na asero na ang mga ginagamit na turnilyo sa pagkakabit ng bintana."
"sentence_67.png","ᜋᜆ᜔ᜊᜌ᜔   ᜎᜊᜈ᜔   ᜐ
ᜃᜎᜏᜉ᜔   ᜀᜉ᜔   ᜁᜐ᜔ᜉ᜔ᜐ᜔ᜌᜎ᜔
ᜈ   ᜀᜐ᜔ᜇ᜕   ᜈ
ᜁᜌ᜕ᜈ᜔","Matibay laban sa kalawang ang espesyal na asero na iyon."
"sentence_68.png","ᜁᜊ᜔ᜈ᜔ᜈ᜔ᜆ   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜎ᜕ᜋᜉ᜔   ᜉ᜔ᜌ᜔ᜐ   ᜉ᜔
ᜀᜐ᜔ᜇ᜕","Ibinenta niya ang lumang piyesa ng asero."
"sentence_69.png","ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜀᜌ᜔
ᜋᜑᜎᜄᜉ᜔   ᜋ᜔ᜆᜎ᜔   ᜐ
ᜃ᜕ᜈ᜔ᜐ᜔ᜆ᜔ᜇ᜕ᜃ᜔ᜐ᜔ᜌ᜕ᜈ᜔   ᜀᜆ᜔   ᜉᜄ᜔ᜄᜏ
ᜉ᜔   ᜃ᜕ᜆ᜔ᜐ᜔","Ang asero ay mahalagang metal sa konstruksyon at paggawa ng kotse."
"sentence_70.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜃ᜕ᜆ᜔ᜐᜇ
ᜀᜆ᜔   ᜆ᜔ᜈ᜔ᜇ᜕ᜇ᜔   ᜐ
ᜑᜉᜄ᜔   ᜀᜌ᜔   ᜄᜏ
ᜐ   ᜋᜆ᜔ᜊᜌ᜔   ᜈ
ᜀᜐ᜔ᜇ᜕","Ang mga kutsara at tinidor sa hapag ay gawa sa matibay na asero."
"sentence_71.png","ᜃ᜔ᜈᜁᜎᜉᜈ᜔   ᜈ᜔ᜎᜉ᜔   ᜉ᜕ᜆ᜕ᜎ᜔ᜈ᜔
ᜀᜉ᜔   ᜀᜐ᜔ᜇ᜕   ᜄᜋ᜔ᜆ᜔
ᜀᜉ᜔   ᜁᜐ᜔ᜉ᜔ᜐ᜔ᜌᜎ᜔   ᜈ
ᜎᜄᜇ᜔","Kinailangan nilang putulin ang asero gamit ang espesyal na lagari."
"sentence_72.png","ᜄ᜕ᜋᜄᜏ   ᜐ᜔ᜎ   ᜉ᜔
ᜋᜎᜎᜃ᜔ᜉ᜔   ᜉ᜔ᜇᜐ᜕   ᜉ᜔
ᜀᜐ᜔ᜇ᜕   ᜐ   ᜉᜊ᜔ᜇ᜔ᜃ","Gumagawa sila ng malalaking piraso ng asero sa pabrika."
