"filename","baybayin_text","latin_text"
"sentence_16.png","ᜉ᜔ᜈᜃ᜔ᜆ   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜁᜐᜉ᜔   ᜀᜈ᜔ᜆ᜔ᜃ᜕ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Pinakita niya ang isang antikong kompas."
"sentence_17.png","ᜋᜌ᜔ᜇ᜕ᜂᜈ᜔   ᜀᜃ᜕ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜈ   ᜈᜃᜎᜄᜌ᜔   ᜐ
ᜇ᜔ᜎ᜕","Mayroon akong kompas na nakalagay sa relo."
"sentence_18.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔
ᜃᜇᜈ᜔ᜏᜉ᜔   ᜄᜏ   ᜐ
ᜆᜈ᜔ᜐ᜕","Ang kompas ay karaniwang gawa sa tanso."
"sentence_19.png","ᜄ᜕ᜋᜋ᜔ᜆ᜔   ᜐ᜔ᜎ   ᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜂᜉᜉ᜔   ᜋᜑᜈᜉ᜔
ᜀᜉ᜔   ᜃᜌᜋᜈᜈ᜔","Gumamit sila ng kompas upang mahanap ang kayamanan."
"sentence_20.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔
ᜐ᜔ᜋ᜔ᜊ᜕ᜎ᜕   ᜉ᜔   ᜉᜄ᜔ᜄᜊᜌ᜔","Ang kompas ay simbolo ng paggabay."
"sentence_21.png","ᜈᜎ᜔ᜎ᜔ᜆ᜕   ᜀᜃ᜕   ᜐ
ᜉᜄ᜔ᜄᜋ᜔ᜆ᜔   ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Nalilito ako sa paggamit ng kompas."
"sentence_22.png","ᜉᜃ᜔ᜐ᜕ᜇ᜔   ᜃ᜕ᜉ᜔   ᜆᜋ
ᜀᜉ᜔   ᜆ᜔ᜈ᜕ᜆ᜕ᜇ᜕ᜉ᜔   ᜇ᜔ᜇ᜔ᜃ᜔ᜐ᜔ᜌ᜕ᜈ᜔
ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Pakisuri kung tama ang tinuturong direksyon ng kompas."
"sentence_23.png","ᜏᜎᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ
ᜊᜉ᜔ᜃ   ᜃᜌ   ᜈᜄᜎᜎ
ᜐ᜔ᜎ","Walang kompas sa bangka kaya nag-alala sila."
"sentence_24.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔
ᜋᜎᜃ᜔ᜉ᜔   ᜆ᜕ᜎ᜕ᜉ᜔   ᜐ
ᜉᜄ᜔ᜎᜎᜃ᜔ᜊᜌ᜔","Ang kompas ay malaking tulong sa paglalakbay."
"sentence_25.png","ᜈᜃᜊ᜔ᜎ᜔   ᜐ᜔ᜌ   ᜉ᜔
ᜇ᜔ᜃᜎ᜔ᜇᜇ᜔   ᜈ   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜐ   ᜆ᜔ᜈ᜔ᜇᜑᜈ᜔","Nakabili siya ng de-kalidad na kompas sa tindahan."
"sentence_26.png","ᜁᜐᜉ᜔   ᜋᜎᜃ᜔ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜉ᜔   ᜃᜋᜌ᜔   ᜀᜉ᜔
ᜄ᜔ᜈᜏ   ᜈ᜔ᜌ   ᜉᜇ
ᜆ᜕ᜋᜑ᜔ᜋ᜔ᜃ᜔","Isang malaking kumpas ng kamay ang ginawa niya para tumahimik."
"sentence_27.png","ᜐ   ᜁᜐᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜎᜉ᜔   ᜉ᜔   ᜂᜎ᜕
ᜁᜉ᜔ᜈᜑ᜔ᜏᜆ᜔ᜄ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜃᜈ᜔ᜌᜉ᜔   ᜉᜄ᜔ᜆ᜕ᜆ᜕ᜎ᜔","Sa isang kumpas lang ng ulo, ipinahiwatig niya ang kanyang pagtutol."
"sentence_28.png","ᜋᜇᜎᜐ᜔   ᜐ᜔ᜌᜉ᜔   ᜄ᜕ᜋᜋ᜔ᜆ᜔
ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ
ᜉᜄ᜔ᜐᜐᜎ᜔ᜆ","Madalas siyang gumamit ng kumpas sa pagsasalita."
"sentence_29.png","ᜀᜉ᜔   ᜃᜈ᜔ᜌᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜀᜌ᜔   ᜋᜎ᜔ᜈᜏ᜔   ᜈ
ᜈᜄ᜔ᜐᜐᜊ᜔ᜉ᜔   ᜂᜋᜎ᜔ᜐ᜔   ᜈ
ᜀᜃ᜕","Ang kanyang kumpas ay malinaw na nagsasabing umalis na ako."
"sentence_30.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜃ᜕   ᜋᜁᜈ᜔ᜆ᜔ᜈ᜔ᜇ᜔ᜑᜈ᜔
ᜀᜉ᜔   ᜃᜈ᜔ᜌᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Hindi ko maintindihan ang kanyang kumpas."
"sentence_31.png","ᜐ   ᜁᜐᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜉ᜔   ᜃᜋᜌ᜔   ᜉ᜔ᜈᜆ᜔ᜄ᜔ᜎ᜔
ᜈ᜔ᜌ   ᜀᜉ᜔   ᜂᜐᜉᜈ᜔","Sa isang kumpas ng kamay, pinatigil niya ang usapan."
"sentence_32.png","ᜄ᜔ᜈᜄᜋ᜔ᜆ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜂᜉᜉ᜔   ᜁᜇ᜔ᜇ᜔ᜃ᜔ᜆ
ᜀᜉ᜔   ᜋ᜔ᜄ   ᜋᜉ᜔ᜄᜄᜏ","Ginagamit niya ang kumpas upang idirekta ang mga manggagawa."
"sentence_33.png","ᜀᜉ᜔   ᜃᜈ᜔ᜌᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜀᜌ᜔   ᜉ᜕ᜈ᜕   ᜉ᜔
ᜄᜎ᜔ᜆ᜔","Ang kanyang kumpas ay puno ng galit."
"sentence_34.png","ᜈᜁᜁᜈ᜔ᜆ᜔ᜈ᜔ᜇ᜔ᜑᜈ᜔   ᜃ᜕   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔   ᜃᜈ᜔ᜌᜉ᜔
ᜋ᜔ᜄ   ᜋᜆ","Naiintindihan ko ang kumpas ng kanyang mga mata."
"sentence_35.png","ᜐ᜕ᜋ᜕ᜈ᜕ᜇ᜔   ᜐ᜔ᜎ   ᜐ
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔   ᜃᜈ᜔ᜎᜉ᜔
ᜉ᜔ᜈ᜕ᜈ᜕","Sumunod sila sa kumpas ng kanilang pinuno."
"sentence_36.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔
ᜄ᜕ᜇ᜕   ᜀᜌ᜔   ᜈᜄ᜔ᜑ᜔ᜑ᜔ᜃᜌᜆ᜔
ᜉ᜔   ᜀᜆ᜔ᜈ᜔ᜐ᜔ᜌ᜕ᜈ᜔","Ang kumpas ng guro ay naghihikayat ng atensyon."
"sentence_37.png","ᜈᜉᜃᜎ᜔ᜈᜏ᜔   ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜈ᜔ᜌ   ᜐ   ᜀᜃ᜔ᜈ᜔","Napakalinaw ng kumpas niya sa akin."
"sentence_38.png","ᜈᜄ᜔ᜊ᜔ᜄᜌ᜔   ᜐ᜔ᜌ   ᜉ᜔
ᜁᜐᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔
ᜉᜄ᜔ᜉᜉᜐᜎᜋᜆ᜔","Nagbigay siya ng isang kumpas ng pagpapasalamat."
"sentence_39.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔
ᜃ᜕ᜈ᜔ᜇ᜕ᜃ᜔ᜆ᜕ᜇ᜔   ᜀᜌ᜔   ᜈᜉᜃᜄᜎ᜔ᜉ᜔","Ang kumpas ng konduktor ay napakagaling."
"sentence_40.png","ᜄ᜕ᜋᜋ᜔ᜆ᜔   ᜐ᜔ᜌ   ᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜂᜉᜉ᜔   ᜁᜉᜑ᜔ᜏᜆ᜔ᜄ᜔
ᜀᜉ᜔   ᜐ᜔ᜃ᜔ᜇ᜔ᜆ᜕","Gumamit siya ng kumpas upang ipahiwatig ang sikreto."
"sentence_41.png","ᜃᜁᜎᜉᜈ᜔   ᜋ᜕ᜉ᜔   ᜐ᜕ᜈ᜔ᜇ᜔ᜈ᜔
ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔
ᜋ᜕ᜐ᜔ᜃ","Kailangan mong sundin ang kumpas ng musika."
"sentence_42.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔
ᜆ᜕ᜄ᜔ᜆ᜕ᜄ᜔ᜈ᜔   ᜀᜌ᜔   ᜋᜊ᜔ᜎ᜔ᜐ᜔","Ang kumpas ng tugtugin ay mabilis."
"sentence_43.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜈ᜔ᜌ   ᜋᜃ᜕ᜑ
ᜀᜉ᜔   ᜆᜋᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜐ   ᜉᜄ᜔ᜆ᜕ᜄ᜔ᜆ᜕ᜄ᜔","Hindi niya makuha ang tamang kumpas sa pagtugtog."
"sentence_44.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔
ᜋᜇ᜔ᜆ᜔ᜐ   ᜀᜌ᜔   ᜇ᜔ᜄ᜕ᜎᜇ᜔","Ang kumpas ng martsa ay regular."
"sentence_45.png","ᜑ᜔ᜈᜑᜊ᜕ᜎ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔   ᜃᜈ᜔ᜆ","Hinahabol niya ang kumpas ng kanta."
"sentence_46.png","ᜐ   ᜊᜏᜆ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜉ᜔   ᜆᜋ᜔ᜊ᜕ᜎ᜔   ᜐ᜕ᜋᜐᜌᜏ᜔
ᜐ᜔ᜎ","Sa bawat kumpas ng tambol, sumasayaw sila."
"sentence_47.png","ᜉᜃ᜔ᜉ᜔ᜄᜈ᜔   ᜋ᜕   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜊᜄ᜕   ᜃ
ᜃ᜕ᜋᜈ᜔ᜆ","Pakinggan mo ang kumpas bago ka kumanta."
"sentence_48.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔
ᜈᜄ᜔ᜉᜉᜑ᜔ᜏᜆ᜔ᜄ᜔   ᜉ᜔   ᜆ᜔ᜋ᜔ᜉ᜕","Ang kumpas ay nagpapahiwatig ng tempo."
"sentence_49.png","ᜈᜃᜎ᜔ᜋ᜕ᜆᜈ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ   ᜄ᜔ᜆ᜔ᜈ
ᜉ᜔   ᜉᜄ᜔ᜄᜈᜉ᜔","Nakalimutan niya ang kumpas sa gitna ng pagganap."
"sentence_50.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉ᜔
ᜂᜇ᜔ᜃ᜔ᜐ᜔ᜆ᜔ᜇ   ᜀᜌ᜔   ᜉ᜔ᜈᜉ᜕ᜉ᜕ᜈᜑᜈ᜔
ᜉ᜔   ᜃ᜕ᜈ᜔ᜇ᜕ᜃ᜔ᜆ᜕ᜇ᜔","Ang kumpas ng orkestra ay pinangungunahan ng konduktor."
"sentence_51.png","ᜋᜌ᜔ᜇ᜕ᜂᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ
ᜇᜐ᜔ᜑ᜔ᜊ᜕ᜀᜇ᜔ᜇ᜔   ᜉ᜔   ᜃ᜕ᜆ᜔ᜐ᜔","Mayroong kompas sa dashboard ng kotse."
"sentence_52.png","ᜄ᜔ᜈᜄᜋ᜔ᜆ᜔   ᜉ᜔   ᜑ᜔ᜃ᜔ᜇ᜔
ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉᜇ
ᜑ᜔ᜈ᜔ᜇ᜔   ᜋᜎ᜔ᜄᜏ᜔","Ginagamit ng hiker ang kompas para hindi maligaw."
"sentence_53.png","ᜀᜉ᜔   ᜆᜋᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜀᜌ᜔   ᜆ᜕ᜋ᜕ᜆ᜕ᜇ᜕   ᜐ
ᜑ᜔ᜎᜄ","Ang tamang kompas ay tumuturo sa hilaga."
"sentence_54.png","ᜈᜏᜎ   ᜀᜉ᜔   ᜀᜋ᜔ᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ   ᜄ᜕ᜊᜆ᜔","Nawala ang aming kompas sa gubat."
"sentence_55.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜀᜃ᜕   ᜉ᜔
ᜊᜄ᜕ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜂᜈ᜔ᜎ᜔ᜈ᜔","Bumili ako ng bagong kompas online."
"sentence_56.png","ᜀᜉ᜔   ᜎ᜕ᜋ   ᜈ᜔ᜌᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔   ᜄᜏ
ᜐ   ᜆᜈ᜔ᜐ᜕","Ang luma niyang kompas ay gawa sa tanso."
"sentence_57.png","ᜃᜁᜎᜉᜈ᜔   ᜉ᜔   ᜁᜉ᜔ᜎ᜕ᜇ᜔ᜇ᜔
ᜀᜉ᜔   ᜋᜀᜀᜐᜑᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Kailangan ng explorer ang maaasahang kompas."
"sentence_58.png","ᜈᜄ᜔ᜑᜑᜈᜉ᜔   ᜐ᜔ᜌ   ᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ   ᜊᜉ᜕ᜇ᜔","Naghahanap siya ng kompas sa bapor."
"sentence_59.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔
ᜋᜑᜎᜄ   ᜐ   ᜑ᜔ᜂᜄ᜔ᜇᜉ᜔ᜌ","Ang kompas ay mahalaga sa heograpiya."
"sentence_60.png","ᜆ᜔ᜈ᜔ᜆ᜔ᜉ᜔ᜈᜈ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜊᜄ᜕   ᜎ᜕ᜋᜃᜇ᜔","Tinitingnan niya ang kompas bago lumakad."
"sentence_61.png","ᜀᜉ᜔   ᜐ᜔ᜇᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜀᜌ᜔   ᜏᜎᜉ᜔   ᜐ᜔ᜎ᜔ᜊ᜔","Ang sirang kompas ay walang silbi."
"sentence_62.png","ᜐ   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜋᜃ᜔ᜃ᜔ᜆ
ᜀᜉ᜔   ᜋ᜔ᜄ   ᜇ᜔ᜇ᜔ᜃ᜔ᜐ᜔ᜌ᜕ᜈ᜔","Sa kompas makikita ang mga direksyon."
"sentence_63.png","ᜁᜉ᜔ᜈᜋᜈ   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜃᜈ᜔ᜌᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ
ᜀᜈᜃ᜔","Ipinamana niya ang kanyang kompas sa anak."
"sentence_64.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜐ
ᜆ᜔ᜎ᜔ᜉ᜕ᜈ᜕   ᜀᜌ᜔   ᜑ᜔ᜈ᜔ᜇ᜔
ᜄᜀᜈ᜕   ᜆ᜕ᜋ᜔ᜉᜃ᜔","Ang kompas sa telepono ay hindi gaano tumpak."
"sentence_65.png","ᜆ᜔ᜈ᜕ᜇ᜕   ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜀᜉ᜔   ᜇᜀᜈ᜔   ᜉᜆ᜕ᜉ᜕
ᜐ   ᜁᜎ᜕ᜄ᜔","Tinuro ng kompas ang daan patungo sa ilog."
"sentence_66.png","ᜉ᜕ᜎ   ᜀᜉ᜔   ᜇ᜕ᜎ᜕ᜉ᜔
ᜊᜑᜄ᜔   ᜉ᜔   ᜃᜇᜌ᜕ᜋ᜔
ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Pula ang dulong bahagi ng karayom ng kompas."
"sentence_67.png","ᜊ᜔ᜈ᜔ᜎ᜔   ᜃ᜕   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉᜇ   ᜐ
ᜀᜋ᜔ᜉ᜔   ᜀᜋ᜔ᜉ᜔ᜉ᜔","Binili ko ang kompas para sa aming camping."
"sentence_68.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔
ᜁᜐ   ᜐ   ᜋ᜔ᜄ
ᜐ᜔ᜈᜂᜈᜉ᜔   ᜁᜋ᜔ᜊ᜔ᜈ᜔ᜐ᜔ᜌ᜕ᜈ᜔","Ang kompas ay isa sa mga sinaunang imbensyon."
"sentence_69.png","ᜄ᜕ᜋᜄᜋ᜔ᜆ᜔   ᜀᜉ᜔   ᜋ᜔ᜄ
ᜉ᜔ᜎ᜕ᜆ᜕   ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜐ   ᜁᜇ᜕ᜉ᜔ᜎᜈ᜕","Gumagamit ang mga piloto ng kompas sa eroplano."
"sentence_70.png","ᜋᜑᜎᜄ   ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔
ᜃᜉᜄ᜔   ᜁᜃᜏ᜔   ᜀᜌ᜔
ᜈᜎ᜔ᜎ᜔ᜄᜏ᜔","Mahalaga ang kompas kapag ikaw ay naliligaw."
"sentence_71.png","ᜀᜉ᜔   ᜇ᜔ᜐ᜔ᜈ᜔ᜌ᜕   ᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔   ᜐ᜔ᜋ᜔ᜉ᜔ᜎ᜔
ᜉ᜕ᜈ᜔ᜆ᜔   ᜁᜉ᜔ᜃ᜔ᜆ᜔ᜊ᜕","Ang disenyo ng kompas ay simple ngunit epektibo."
"sentence_72.png","ᜋᜇ᜕ᜈ᜕ᜉ᜔   ᜄ᜕ᜋᜋ᜔ᜆ᜔   ᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜉ᜔   ᜐ᜔ᜂᜂᜆ᜔
ᜎ᜔ᜀᜇ᜔ᜇ᜔","Marunong gumamit ng kompas ang scout leader."
"sentence_73.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜄ᜕ᜋᜈ   ᜀᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜇᜑ᜔ᜎ᜔   ᜋᜎᜉ᜔ᜆ᜔
ᜁᜆ᜕   ᜐ   ᜋᜄ᜔ᜈ᜔ᜆ᜔","Hindi gumana ang kompas dahil malapit ito sa magnet."
"sentence_74.png","ᜀᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜀᜌ᜔
ᜆ᜕ᜋ᜕ᜆ᜕ᜇ᜕   ᜉᜆ᜕ᜉ᜕ᜉ᜔   ᜐ᜔ᜎᜉᜈ᜔","Ang kompas ay tumuturo patungong silangan."
"sentence_75.png","ᜃᜁᜎᜉᜉ᜔   ᜐ᜕ᜈ᜔ᜇ᜔ᜈ᜔   ᜀᜉ᜔
ᜇ᜔ᜇ᜔ᜃ᜔ᜐ᜔ᜌ᜕ᜈ᜔   ᜈ   ᜁᜉ᜔ᜈᜉᜃ᜔ᜆ
ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Kailangang sundin ang direksyon na ipinapakita ng kompas."
"sentence_76.png","ᜋᜌ᜔   ᜋᜎ᜔ᜈᜏ᜔   ᜈ
ᜑ᜕ᜇ᜔ᜌᜆ᜔   ᜀᜉ᜔   ᜃᜈ᜔ᜌᜉ᜔
ᜃ᜕ᜋ᜔ᜉᜐ᜔","May malinaw na hudyat ang kanyang kumpas."
"sentence_77.png","ᜊ᜔ᜈ᜔ᜄ᜔ᜌᜈ᜔   ᜈ᜔ᜌ   ᜀᜃ᜕
ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔   ᜉᜇ
ᜎ᜕ᜋᜉ᜔ᜆ᜔","Binigyan niya ako ng kumpas para lumapit."
"sentence_78.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜃ᜕   ᜋᜁᜈ᜔ᜆ᜔ᜈ᜔ᜇ᜔ᜑᜈ᜔
ᜀᜉ᜔   ᜁᜌ᜕ᜉ᜔   ᜃ᜕ᜋ᜔ᜉᜐ᜔","Hindi ko maintindihan ang iyong kumpas."
