"filename","baybayin_text","latin_text"
"sentence_19.png","ᜋᜌ᜔   ᜎ᜕ᜄ᜕   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜉ᜔   ᜆ᜔ᜀᜋ᜔
ᜈᜋ᜔ᜈ᜔","May logo ang polo ng team namin."
"sentence_20.png","ᜁᜐᜐᜋ   ᜃ᜕   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜐ   ᜊ᜔ᜌᜑ᜔","Isasama ko ang polo sa biyahe."
"sentence_21.png","ᜐ᜕ᜂᜆ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜃᜑ᜔ᜆ᜔   ᜋᜁᜈ᜔ᜆ᜔
ᜀᜉ᜔   ᜉᜈᜑ᜕ᜈ᜔","Suot niya ang polo kahit mainit ang panahon."
"sentence_22.png","ᜉ᜔ᜈ᜔ᜎ᜔   ᜃ᜕   ᜀᜉ᜔
ᜐ᜔ᜋ᜔ᜉ᜔ᜎ᜔ᜉ᜔   ᜉ᜕ᜎ᜕   ᜎᜉ᜔","Pinili ko ang simpleng polo lang."
"sentence_23.png","ᜊᜄ᜕   ᜉ   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜃᜌ   ᜋᜃ᜔ᜈ᜔ᜆᜊ᜔
ᜉ","Bago pa ang polo kaya makintab pa."
"sentence_24.png","ᜀᜌ᜕ᜐ᜔ᜈ᜔   ᜋ᜕   ᜀᜉ᜔
ᜃ᜔ᜏ᜔ᜎ᜔ᜌ᜕   ᜉ᜔   ᜉ᜕ᜎ᜕
ᜋ᜕","Ayusin mo ang kwelyo ng polo mo."
"sentence_25.png","ᜋᜇᜋ᜔   ᜀᜃ᜕ᜉ᜔   ᜉ᜕ᜎ᜕
ᜈ   ᜉᜋᜎ᜔ᜆ᜔","Marami akong polo na pamalit."
"sentence_26.png","ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜈ᜔ᜌ
ᜀᜌ᜔   ᜋᜌ᜔   ᜄ᜕ᜑ᜔ᜆ᜔","Ang polo niya ay may guhit."
"sentence_27.png","ᜈᜊ᜔ᜎ᜔   ᜃ᜕   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜈ   ᜁᜆ᜕
ᜐ   ᜉᜎ᜔ᜉ᜔ᜃ᜔","Nabili ko ang polo na ito sa palengke."
"sentence_28.png","ᜉᜋ᜔ᜊᜑᜌ᜔   ᜃ᜕   ᜎᜉ᜔
ᜀᜉ᜔   ᜎ᜕ᜋᜉ᜔   ᜉ᜕ᜎ᜕
ᜈ   ᜁᜆ᜕","Pambahay ko lang ang lumang polo na ito."
"sentence_29.png","ᜈᜃᜉ᜔ᜎᜈ᜔ᜆ᜔ᜐ   ᜈ   ᜊ
ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜃ᜕","Nakaplantsa na ba ang polo ko?"
"sentence_30.png","ᜄ᜕ᜐ᜔ᜆ᜕   ᜃ᜕   ᜉ᜔
ᜉ᜕ᜎ᜕   ᜈ   ᜑ᜔ᜈ᜔ᜇ᜔
ᜋᜇᜎ᜔ᜉ᜔   ᜎ᜕ᜃ᜕ᜆ᜔ᜈ᜔","Gusto ko ng polo na hindi madaling lukutin."
"sentence_31.png","ᜀᜉ᜔   ᜈ᜔ᜉ᜔ᜐ᜔   ᜉ᜔
ᜆ᜔ᜎ   ᜉ᜔   ᜉ᜕ᜎ᜕
ᜋ᜕","Ang nipis ng tela ng polo mo."
"sentence_32.png","ᜐ᜕ᜂᜆ᜔ᜈ᜔   ᜋ᜕   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜈ   ᜁᜊ᜔ᜈ᜔ᜄᜌ᜔
ᜈ᜔   ᜋᜋ","Suotin mo ang polo na ibinigay ni Mama."
"sentence_33.png","ᜈᜋᜈ᜔ᜆ᜔ᜐᜑᜈ᜔   ᜀᜉ᜔   ᜉ᜕ᜎ᜕
ᜈ   ᜁᜐ᜕ᜐ᜕ᜂᜆ᜔   ᜃ᜕
ᜉᜇ   ᜐ   ᜆ᜔ᜇᜊᜑ᜕","Namantsahan ang polo na isusuot ko para sa trabaho."
"sentence_34.png","ᜑ᜔ᜈᜑᜈᜉ᜔   ᜃ᜕   ᜀᜉ᜔
ᜃ᜕ᜎᜌ᜔   ᜁᜆ᜔ᜋ᜔   ᜃ᜕ᜉ᜔
ᜉ᜕ᜎ᜕","Hinahanap ko ang kulay itim kong polo."
"sentence_35.png","ᜊᜄᜌ᜔   ᜀᜉ᜔   ᜉ᜕ᜎ᜕
ᜐ   ᜉ᜕ᜇ᜔ᜋ   ᜋ᜕","Bagay ang polo sa porma mo."
"sentence_36.png","ᜈᜃᜂᜈ᜔ᜂᜇ᜔ᜋ᜔   ᜃᜋ᜔ᜉ᜔   ᜉ᜕ᜎ᜕
ᜉᜌ᜕ᜈ᜔","Naka-uniform kaming polo ngayon."
"sentence_37.png","ᜀᜉ᜔   ᜊᜉ᜕   ᜉ᜔
ᜊᜄ᜕ᜉ᜔   ᜎᜊ   ᜃ᜕ᜉ᜔
ᜉ᜕ᜎ᜕","Ang bango ng bagong laba kong polo."
"sentence_38.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜃᜐ᜔ᜌ   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜈ   ᜁᜈ᜕ᜇ᜔ᜇ᜔ᜇ᜔
ᜃ᜕   ᜂᜈ᜔ᜎ᜔ᜈ᜔","Hindi kasya ang polo na inorder ko online."
"sentence_39.png","ᜉ᜔ᜈᜆ᜕ᜌ᜕   ᜃ᜕   ᜋ᜕ᜈ
ᜐ   ᜎᜊᜐ᜔   ᜀᜉ᜔
ᜉ᜕ᜎ᜕","Pinatuyo ko muna sa labas ang polo."
"sentence_40.png","ᜋᜀᜌ᜕ᜐ᜔   ᜀᜉ᜔   ᜆᜑ᜔
ᜉ᜔   ᜉ᜕ᜎ᜕   ᜈ
ᜁᜆ᜕","Maayos ang tahi ng polo na ito."
"sentence_41.png","ᜄᜄᜋ᜔ᜆ᜔ᜈ᜔   ᜃ᜕   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜐ   ᜉ᜔ᜇ᜔ᜐ᜔ᜈ᜔ᜆᜆ᜔ᜂᜈ᜔","Gagamitin ko ang polo sa presentation."
"sentence_42.png","ᜀᜌᜏ᜔   ᜈ᜔ᜌᜉ᜔   ᜋᜄ᜔ᜐ᜕ᜂᜆ᜔
ᜉ᜔   ᜉ᜕ᜎ᜕   ᜃᜉᜄ᜔
ᜋᜁᜈ᜔ᜆ᜔","Ayaw niyang magsuot ng polo kapag mainit."
"sentence_43.png","ᜈᜆ᜔ᜃ᜔ᜎ᜕ᜉ᜔   ᜃ᜕   ᜈ
ᜀᜉ᜔   ᜋ᜔ᜄ   ᜉ᜕ᜎ᜕
ᜐ   ᜇ᜔ᜇᜏ᜔ᜇ᜔","Natiklop ko na ang mga polo sa drawer."
"sentence_44.png","ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜈ
ᜐ᜕ᜂᜆ᜔   ᜋ᜕   ᜀᜌ᜔
ᜋ᜕ᜃ᜔ᜑᜉ᜔   ᜋᜋᜑᜎ᜔ᜈ᜔","Ang polo na suot mo ay mukhang mamahalin."
"sentence_45.png","ᜈᜄ᜔ᜋᜋᜇᜎ᜔   ᜀᜃ᜕ᜉ᜔   ᜁᜐ᜕ᜂᜆ᜔
ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜃ᜕
ᜃᜈ᜔ᜈᜉ᜔   ᜂᜋᜄ","Nagmamadali akong isuot ang polo ko kaninang umaga."
"sentence_46.png","ᜉᜇ᜔ᜉᜇ᜔ᜑ᜕   ᜃᜋ᜔   ᜉ᜔
ᜉ᜕ᜎ᜕   ᜐ   ᜀᜎ᜕ᜋ᜔ᜈ᜔
ᜁᜁᜈ᜔ᜆ᜔","Pare-pareho kami ng polo sa alumni event."
"sentence_47.png","ᜈᜎ᜕ᜋ   ᜈ   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜈ   ᜁᜆ᜕","Naluma na ang polo na ito."
"sentence_48.png","ᜐ᜔ᜈ᜕ᜂᜆ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜉ᜕ᜎ᜕   ᜃᜑ᜔ᜆ᜔   ᜄ᜕ᜐ᜕ᜆ᜔
ᜉ","Sinuot niya ang polo kahit gusot pa."
"sentence_49.png","ᜀᜉ᜔   ᜎᜋ᜔ᜊ᜕ᜆ᜔   ᜉ᜔
ᜆ᜔ᜎ   ᜉ᜔   ᜉ᜕ᜎ᜕","Ang lambot ng tela ng polo."
"sentence_50.png","ᜋᜐ᜔   ᜉ᜕ᜇ᜔ᜋᜎ᜔   ᜆ᜔ᜉ᜔ᜈᜈ᜔
ᜃᜉᜄ᜔   ᜈᜃ   ᜉ᜕ᜎ᜕","Mas pormal tingnan kapag naka polo."
"sentence_51.png","ᜈᜄ᜔ᜊᜃᜐ᜔ᜌ᜕ᜈ᜔   ᜃᜋ᜔   ᜐ
ᜁᜐᜉ᜔   ᜋᜎ᜔ᜁᜆ᜔   ᜈ
ᜉ᜕ᜎ᜕   ᜐ   ᜉᜎᜏᜈ᜔
ᜉᜇ   ᜋᜄ᜔ᜉᜑ᜔ᜉ","Nagbakasyon kami sa isang maliit na pulo sa Palawan para magpahinga."
"sentence_52.png","ᜋᜇᜋ᜔ᜉ᜔   ᜆ᜕ᜇ᜔ᜐ᜔ᜆ   ᜀᜉ᜔
ᜊ᜕ᜋ᜔ᜊ᜔ᜐ᜔ᜆ   ᜐ   ᜉ᜕ᜎ᜕
ᜇᜑ᜔ᜎ᜔   ᜐ   ᜋᜎ᜔ᜈᜏ᜔
ᜈ᜔ᜆ᜕ᜉ᜔   ᜇᜄᜆ᜔","Maraming turista ang bumibisita sa pulo dahil sa malinaw nitong dagat."
"sentence_53.png","ᜁᜐᜉ᜔   ᜆᜑ᜔ᜋ᜔ᜃ᜔   ᜈ
ᜉ᜕ᜎ᜕   ᜀᜉ᜔   ᜈᜉ᜔ᜎ᜔
ᜈ᜔ᜎᜉ᜔   ᜉ᜕ᜈ᜔ᜆᜑᜈ᜔   ᜉᜇ
ᜐ   ᜑ᜕ᜈ᜔ᜌ᜔ᜋ᜕ᜂᜈ᜔","Isang tahimik na pulo ang napili nilang puntahan para sa honeymoon."
"sentence_54.png","ᜈᜑ᜔ᜇᜉᜈ᜔   ᜐ᜔ᜎᜉ᜔   ᜋᜃᜇᜆ᜔ᜉ᜔
ᜐ   ᜉ᜕ᜎ᜕   ᜇᜑ᜔ᜎ᜔
ᜐ   ᜋᜎᜎᜃᜐ᜔   ᜈ
ᜀᜎ᜕ᜈ᜔","Nahirapan silang makarating sa pulo dahil sa malalakas na alon."
"sentence_55.png","ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜈ
ᜁᜌ᜕ᜈ᜔   ᜀᜌ᜔   ᜃ᜔ᜎᜎ
ᜐ   ᜋᜉ᜕ᜉ᜕ᜆ᜔   ᜈ᜔ᜆ᜕ᜉ᜔
ᜊ᜕ᜑᜉ᜔ᜈ᜔","Ang pulo na iyon ay kilala sa mapuputi nitong buhangin."
"sentence_56.png","ᜈᜄ᜔ᜐ᜔ᜆ᜔   ᜂᜉ᜔   ᜐ᜔ᜎ
ᜉ᜔   ᜃᜋ᜔ᜉ᜕   ᜐ
ᜄ᜔ᜆ᜔ᜈ   ᜉ᜔   ᜉ᜕ᜎ᜕","Nag-set up sila ng kampo sa gitna ng pulo."
"sentence_57.png","ᜋᜃ᜔ᜃ᜔ᜆ   ᜋ᜕ᜎ   ᜐ
ᜊᜉ᜔ᜃ   ᜀᜉ᜔   ᜋᜄᜈ᜔ᜇᜉ᜔
ᜉ᜕ᜎ᜕   ᜐ   ᜋᜎᜌ᜕","Makikita mula sa bangka ang magandang pulo sa malayo."
"sentence_58.png","ᜋᜇᜋ᜔ᜉ᜔   ᜋᜉ᜔ᜉ᜔ᜐ᜔ᜇ   ᜀᜉ᜔
ᜈᜃᜆ᜔ᜇ   ᜐ   ᜉ᜕ᜎ᜕","Maraming mangingisda ang nakatira sa pulo."
"sentence_59.png","ᜉ᜔ᜈᜉᜇᜉ᜔   ᜈ᜔ᜌᜉ᜔   ᜋᜃᜊ᜔ᜎ᜔
ᜉ᜔   ᜎ᜕ᜉ   ᜐ
ᜁᜐᜉ᜔   ᜉ᜔ᜇ᜔ᜊᜇ᜕ᜉ᜔   ᜉ᜕ᜎ᜕","Pinangarap niyang makabili ng lupa sa isang pribadong pulo."
"sentence_60.png","ᜆᜑ᜔ᜋ᜔ᜃ᜔   ᜀᜉ᜔   ᜊ᜕ᜑᜌ᜔
ᜐ   ᜉ᜕ᜎ᜕   ᜃ᜕ᜋ᜔ᜉᜇ
ᜐ   ᜎ᜕ᜉ᜔ᜐ᜕ᜇ᜔","Tahimik ang buhay sa pulo kumpara sa lungsod."
"sentence_61.png","ᜁᜈ᜔ᜃ᜕ᜆ᜔   ᜈᜋ᜔ᜈ᜔   ᜀᜉ᜔
ᜊ᜕ᜂᜉ᜔   ᜉ᜕ᜎ᜕   ᜐᜃᜌ᜔
ᜉ᜔   ᜋ᜕ᜆ᜕ᜇ᜔ᜐ᜔ᜃ᜔ᜎ᜕","Inikot namin ang buong pulo sakay ng motorsiklo."
"sentence_62.png","ᜋᜌ᜔   ᜋᜎ᜔ᜁᜆ᜔   ᜈ
ᜉᜀᜇᜎᜈ᜔   ᜐ   ᜉ᜕ᜎ᜕
ᜉᜇ   ᜐ   ᜋ᜔ᜄ
ᜊᜆ   ᜇ᜕ᜂᜈ᜔","May maliit na paaralan sa pulo para sa mga bata roon."
"sentence_63.png","ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜀᜌ᜔
ᜈᜉᜎ᜔ᜎ᜔ᜄ᜔ᜇᜈ᜔   ᜉ᜔   ᜋᜎ᜔ᜈᜏ᜔
ᜈ   ᜆ᜕ᜊ᜔ᜄ᜔","Ang pulo ay napaliligiran ng malinaw na tubig."
"sentence_64.png","ᜈᜄ᜔ᜇᜎ   ᜃᜋ᜔   ᜉ᜔
ᜐᜉᜆ᜔   ᜈ   ᜉᜄ᜔ᜃᜁᜈ᜔
ᜊᜄ᜕   ᜉ᜕ᜋ᜕ᜈ᜔ᜆ   ᜐ
ᜉ᜕ᜎ᜕","Nagdala kami ng sapat na pagkain bago pumunta sa pulo."
"sentence_65.png","ᜐ᜔ᜃᜆ᜔   ᜀᜉ᜔   ᜉ᜕ᜎ᜕
ᜈ   ᜁᜌ᜕ᜈ᜔   ᜐ
ᜋ᜔ᜄ   ᜋᜑ᜔ᜎ᜔ᜄ᜔   ᜋᜄ᜔ᜇ᜔ᜁᜉ᜔","Sikat ang pulo na iyon sa mga mahilig mag-diving."
"sentence_66.png","ᜋᜇᜋ᜔ᜉ᜔   ᜉ᜕ᜈ᜕   ᜉ᜔
ᜈ᜔ᜌ᜕ᜄ᜔   ᜐ   ᜉ᜕ᜎ᜕","Maraming puno ng niyog sa pulo."
"sentence_67.png","ᜈᜄ᜔ᜉ᜔   ᜎ᜔ᜄ᜔ᜆᜐ᜔   ᜀᜉ᜔
ᜋ᜔ᜄ   ᜇ᜔ᜐ᜔ᜇ᜔ᜈ᜔ᜆ᜔   ᜉ᜔
ᜉ᜕ᜎ᜕   ᜋᜆᜉ᜕ᜐ᜔   ᜀᜉ᜔
ᜊᜄ᜔ᜌ᜕","Naging ligtas ang mga residente ng pulo matapos ang bagyo."
"sentence_68.png","ᜋᜌ᜔   ᜎ᜕ᜋᜉ᜔   ᜉᜇ᜕ᜎ
ᜐ   ᜇ᜕ᜎ᜕   ᜉ᜔
ᜉ᜕ᜎ᜕","May lumang parola sa dulo ng pulo."
"sentence_69.png","ᜂᜈ᜔ᜆ᜔ᜂᜈ᜔ᜆ᜔ᜉ᜔   ᜂᜋ᜕ᜂᜈ᜔ᜎᜇ᜔   ᜀᜉ᜔
ᜆ᜕ᜇ᜔ᜐ᜔ᜋ᜕   ᜐ   ᜉ᜕ᜎ᜕","Unti-unting umuunlad ang turismo sa pulo."
"sentence_70.png","ᜆᜑ᜔ᜋ᜔ᜃ᜔   ᜀᜉ᜔   ᜄᜊ᜔
ᜐ   ᜉ᜕ᜎ᜕   ᜀᜆ᜔
ᜇ᜔ᜈ᜔ᜄ᜔   ᜀᜉ᜔   ᜑᜋ᜔ᜉᜐ᜔
ᜉ᜔   ᜀᜎ᜕ᜈ᜔","Tahimik ang gabi sa pulo at rinig ang hampas ng alon."
"sentence_71.png","ᜃ᜔ᜈᜁᜎᜉᜈ᜔   ᜈᜋ᜔ᜉ᜔   ᜐ᜕ᜋᜃᜌ᜔
ᜉ᜔   ᜊᜉ᜔ᜃ   ᜉᜇ
ᜋᜇᜆ᜔ᜉ᜔   ᜀᜉ᜔   ᜉ᜕ᜎ᜕","Kinailangan naming sumakay ng bangka para marating ang pulo."
"sentence_72.png","ᜋᜎ᜔ᜁᜆ᜔   ᜉ᜔ᜇ᜕   ᜈᜉᜃᜄᜈ᜔ᜇ
ᜉ᜔   ᜉ᜕ᜎ᜕   ᜈ
ᜁᜌ᜕ᜈ᜔","Maliit pero napakaganda ng pulo na iyon."
"sentence_73.png","ᜋᜇᜋ᜔ᜉ᜔   ᜂᜇᜎ᜔   ᜇ᜔ᜁ
ᜐ   ᜉᜎ᜔ᜄ᜔ᜇ᜔   ᜉ᜔
ᜉ᜕ᜎ᜕","Maraming coral reef sa paligid ng pulo."
"sentence_74.png","ᜇ᜕ᜂᜈ᜔   ᜐ   ᜉ᜕ᜎ᜕
ᜈ   ᜁᜌ᜕ᜈ᜔   ᜃ᜔ᜈ᜕ᜈᜈ᜔
ᜀᜉ᜔   ᜉ᜔ᜎ᜔ᜃ᜕ᜎ","Doon sa pulo na iyon kinunan ang pelikula."
"sentence_75.png","ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜀᜌ᜔
ᜋᜌ᜔   ᜎ᜔ᜋ᜔ᜆᜇ᜕ᜉ᜔   ᜐ᜕ᜉ᜔ᜎᜌ᜔
ᜉ᜔   ᜃ᜕ᜇ᜔ᜌ᜔ᜈ᜔ᜆ᜔","Ang pulo ay may limitadong suplay ng kuryente."
"sentence_76.png","ᜆ᜕ᜏ᜔ᜉ᜔   ᜆᜄ᜔ᜈ᜔ᜆ᜔   ᜇ᜔ᜈᜇᜄ᜔ᜐ
ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜉ᜔
ᜋ᜔ᜄ   ᜊ᜔ᜐ᜔ᜆ","Tuwing tag-init, dinadagsa ang pulo ng mga bisita."
"sentence_77.png","ᜋᜌ᜔   ᜇ᜔ᜐ᜕ᜇ᜔ᜆ᜔   ᜈ
ᜁᜆ᜔ᜈᜌ᜕   ᜐ   ᜑ᜔ᜎᜄᜉ᜔
ᜊᜑᜄ᜔   ᜉ᜔   ᜉ᜕ᜎ᜕","May resort na itinayo sa hilagang bahagi ng pulo."
"sentence_78.png","ᜈᜈᜆ᜔ᜎ᜔   ᜐ᜔ᜎ   ᜐ
ᜉ᜕ᜎ᜕   ᜈᜉ᜔   ᜆᜆ᜔ᜎ᜕ᜉ᜔
ᜀᜇᜏ᜔","Nanatili sila sa pulo nang tatlong araw."
"sentence_79.png","ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜀᜌ᜔
ᜊᜑᜄ᜔   ᜉ᜔   ᜁᜐᜉ᜔
ᜋᜇ᜔ᜈ᜔   ᜐᜈ᜔ᜆ᜕ᜀᜇ᜔ᜌ᜔","Ang pulo ay bahagi ng isang marine sanctuary."
"sentence_80.png","ᜋ᜕ᜎ   ᜐ   ᜁᜆᜀᜐ᜔
ᜑ᜕ᜄ᜔ᜐ᜔   ᜉ᜕ᜐ᜕   ᜀᜉ᜔
ᜉ᜕ᜎ᜕","Mula sa itaas, hugis puso ang pulo."
"sentence_81.png","ᜋᜑ᜔ᜇᜉ᜔   ᜀᜉ᜔   ᜐ᜔ᜄ᜔ᜈᜎ᜔
ᜉ᜔   ᜁᜎ᜔ᜎ᜔ᜉ᜔ᜑ᜕ᜈ᜔   ᜐ
ᜉ᜕ᜎ᜕","Mahirap ang signal ng cellphone sa pulo."
"sentence_82.png","ᜀᜉ᜔   ᜋ᜔ᜄ   ᜇ᜔ᜐ᜔ᜇ᜔ᜈ᜔ᜆ᜔
ᜉ᜔   ᜉ᜕ᜎ᜕   ᜀᜌ᜔
ᜐᜈᜌ᜔   ᜐ   ᜆᜑ᜔ᜋ᜔ᜃ᜔
ᜈ   ᜉᜋ᜕ᜋ᜕ᜑᜌ᜔","Ang mga residente ng pulo ay sanay sa tahimik na pamumuhay."
"sentence_83.png","ᜈᜄ᜔ᜃᜇ᜕ᜂᜈ᜔   ᜉ᜔   ᜁᜀᜂᜀᜆ᜔ᜂᜈ᜔
ᜐ   ᜉ᜕ᜎ᜕   ᜊᜄ᜕
ᜇ᜕ᜋᜆ᜔ᜉ᜔   ᜀᜉ᜔   ᜊᜄ᜔ᜌ᜕","Nagkaroon ng evacuation sa pulo bago dumating ang bagyo."
"sentence_84.png","ᜀᜉ᜔   ᜉ᜕ᜎ᜕   ᜀᜌ᜔
ᜈᜉᜎ᜔ᜎ᜔ᜄ᜔ᜇᜈ᜔   ᜉ᜔   ᜋᜆᜆᜀᜐ᜔
ᜈ   ᜊᜆ᜕","Ang pulo ay napaliligiran ng matataas na bato."
"sentence_85.png","ᜋᜌ᜔   ᜋᜎ᜔ᜁᜆ᜔   ᜈ
ᜉᜈ᜔ᜆᜎᜈ᜔   ᜐ   ᜐ᜔ᜎᜉᜉ᜔
ᜊᜑᜄ᜔   ᜉ᜔   ᜉ᜕ᜎ᜕","May maliit na pantalan sa silangang bahagi ng pulo."
"sentence_86.png","ᜉ᜔ᜈ᜕ᜉ᜔ᜇ᜕ᜆ᜔ᜃ᜔ᜆᜑᜈ᜔   ᜉ᜔   ᜎ᜕ᜃᜎ᜔
ᜈ   ᜉᜋᜑᜎᜀᜈ᜔   ᜀᜉ᜔
ᜎ᜔ᜃᜐ᜔   ᜈ   ᜌᜋᜈ᜔
ᜉ᜔   ᜉ᜕ᜎ᜕","Pinoprotektahan ng lokal na pamahalaan ang likas na yaman ng pulo."
"sentence_87.png","ᜋᜇᜋ᜔ᜉ᜔   ᜇᜌ᜕ᜑᜈ᜔   ᜀᜉ᜔
ᜈᜀᜀᜃ᜔ᜆ᜔   ᜐ   ᜄᜈ᜔ᜇ
ᜉ᜔   ᜉ᜕ᜎ᜕","Maraming dayuhan ang naaakit sa ganda ng pulo."
