"filename","baybayin_text","latin_text"
"sentence_19.png","ᜋᜌ᜔   ᜈᜆ᜔ᜇ   ᜉᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜋᜉ᜔ᜃ᜕ᜃ᜔","May natira pang toyo sa mangkok."
"sentence_20.png","ᜆ᜔ᜈ᜔ᜋ᜔ᜉ᜔ᜎᜑᜈ᜔   ᜈ᜔ᜌ   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜀᜉ᜔   ᜋᜇ᜔ᜈᜇ᜔","Tinimplahan niya ng toyo ang marinade."
"sentence_21.png","ᜑ᜕ᜏᜄ᜔   ᜋᜐ᜔ᜌᜇ᜕ᜉ᜔   ᜋᜇᜋ᜔ᜉ᜔
ᜆ᜕ᜌ᜕   ᜀᜉ᜔   ᜁᜎᜄᜌ᜔","Huwag masyadong maraming toyo ang ilagay."
"sentence_22.png","ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜀᜌ᜔
ᜋᜑᜎᜄ   ᜐ   ᜋᜇᜋ᜔ᜉ᜔
ᜎ᜕ᜆ᜕ᜉ᜔   ᜉ᜔ᜈ᜕ᜌ᜔","Ang toyo ay mahalaga sa maraming lutong Pinoy."
"sentence_23.png","ᜈᜆᜊ᜔ᜄ᜔   ᜃ᜕   ᜀᜉ᜔
ᜊ᜕ᜆ᜔   ᜉ᜔   ᜆ᜕ᜌ᜕","Natabig ko ang bote ng toyo."
"sentence_24.png","ᜈᜄᜋ᜕ᜌ᜔   ᜆ᜕ᜌ᜕   ᜀᜉ᜔
ᜃ᜕ᜐ᜔ᜈ   ᜑᜊᜉ᜔   ᜈᜄ᜔ᜎ᜕ᜎ᜕ᜆ᜕","Nag-amoy toyo ang kusina habang nagluluto."
"sentence_25.png","ᜈ᜔ᜎ᜕ᜊ᜔ᜎ᜕ᜊ᜔   ᜈ᜔ᜌ   ᜐ
ᜆ᜕ᜌ᜕   ᜀᜉ᜔   ᜐ᜔ᜂᜋᜁ","Nilublob niya sa toyo ang siomai."
"sentence_26.png","ᜋᜐ᜔   ᜄ᜕ᜐ᜔ᜆ᜕   ᜃ᜕
ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜃᜌ᜔ᜐ
ᜀᜐ᜔ᜈ᜔","Mas gusto ko ang toyo kaysa asin."
"sentence_27.png","ᜋᜌ᜔   ᜋᜈ᜔ᜆ᜔ᜐ   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜀᜉ᜔   ᜇᜋ᜔ᜆ᜔
ᜃ᜕","May mantsa ng toyo ang damit ko."
"sentence_28.png","ᜁᜈ᜔ᜎᜄᜌ᜔   ᜃ᜕   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜆᜊ᜔
ᜉ᜔   ᜐ᜕ᜃ","Inilagay ko ang toyo sa tabi ng suka."
"sentence_29.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜃᜋ᜔   ᜉ᜔
ᜋᜎᜃ᜔ᜉ᜔   ᜊ᜕ᜆ᜔   ᜉ᜔
ᜆ᜕ᜌ᜕","Bumili kami ng malaking bote ng toyo."
"sentence_30.png","ᜑ᜔ᜈᜈᜉ᜔   ᜃ᜕   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜉ᜔ᜇ᜕   ᜏᜎ
ᜐ   ᜋ᜔ᜐ","Hinanap ko ang toyo pero wala sa mesa."
"sentence_31.png","ᜈ᜔ᜎᜄ᜔ᜌᜈ᜔   ᜈ᜔ᜌ   ᜉ᜔
ᜊᜏᜉ᜔   ᜀᜆ᜔   ᜆ᜕ᜌ᜕
ᜀᜉ᜔   ᜐᜏ᜔ᜐᜏᜈ᜔","Nilagyan niya ng bawang at toyo ang sawsawan."
"sentence_32.png","ᜇᜑᜈ᜔ᜇᜑᜈ᜔   ᜋ᜕ᜉ᜔   ᜁᜊ᜕ᜑ᜕ᜐ᜔
ᜀᜉ᜔   ᜆ᜕ᜌ᜕","Dahan-dahan mong ibuhos ang toyo."
"sentence_33.png","ᜋᜌ᜔   ᜈᜆᜉ᜕ᜈ᜔   ᜈ
ᜆ᜕ᜌ᜕   ᜐ   ᜐᜑ᜔ᜄ᜔","May natapon na toyo sa sahig."
"sentence_34.png","ᜆ᜔ᜈᜃ᜔ᜉᜈ᜔   ᜃ᜕   ᜀᜉ᜔
ᜊ᜕ᜆ᜔   ᜉ᜔   ᜆ᜕ᜌ᜕
ᜉᜄ᜔ᜃᜆᜉ᜕ᜐ᜔   ᜄᜋ᜔ᜆ᜔ᜈ᜔","Tinakpan ko ang bote ng toyo pagkatapos gamitin."
"sentence_35.png","ᜋᜐ᜔   ᜐ᜕ᜋᜇᜉ᜔   ᜀᜉ᜔
ᜂᜎᜋ᜔   ᜇᜑ᜔ᜎ᜔   ᜐ
ᜆ᜕ᜌ᜕","Mas sumarap ang ulam dahil sa toyo."
"sentence_36.png","ᜈᜄ᜔ᜇᜎ   ᜐ᜔ᜌ   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜉᜇ   ᜐ
ᜎ᜕ᜈ᜔ᜑ᜔   ᜈ᜔ᜌ","Nagdala siya ng toyo para sa lunch niya."
"sentence_37.png","ᜑ᜔ᜈᜎ᜕   ᜃ᜕   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜈ᜕ᜂᜇ᜔ᜎ᜔ᜐ᜔","Hinalo ko ang toyo sa noodles."
"sentence_38.png","ᜀᜋ᜕ᜌ᜔   ᜆ᜕ᜌ᜕   ᜀᜉ᜔
ᜃᜋᜌ᜔   ᜃ᜕","Amoy toyo ang kamay ko."
"sentence_39.png","ᜉᜃ᜔ᜇ᜔ᜁᜎ᜔ᜎ᜔   ᜀᜉ᜔   ᜎᜎᜄ᜔ᜌᜈ᜔
ᜉ᜔   ᜆ᜕ᜌ᜕","Paki-refill ang lalagyan ng toyo."
"sentence_40.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜃ᜕ᜋ᜔ᜉ᜔ᜎ᜔ᜆ᜕   ᜀᜉ᜔
ᜐ᜔ᜂᜋᜁ   ᜃ᜕ᜉ᜔   ᜏᜎᜉ᜔
ᜆ᜕ᜌ᜕","Hindi kumpleto ang siomai kung walang toyo."
"sentence_41.png","ᜈ᜔ᜎᜄ᜔ᜌᜈ᜔   ᜉ᜔   ᜑ᜔
ᜉ᜔   ᜃᜂᜈ᜔ᜆ᜔ᜉ᜔   ᜆ᜕ᜌ᜕
ᜀᜉ᜔   ᜐᜊᜏ᜔","Nilagyan ng chef ng kaunting toyo ang sabaw."
"sentence_42.png","ᜋᜌ᜔   ᜉᜆᜃ᜔   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜉ᜔ᜎᜆ᜕","May patak ng toyo sa plato."
"sentence_43.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜐ᜔   ᜉᜉ
ᜉ᜔   ᜁᜋ᜔ᜉ᜕ᜇ᜔ᜆ᜔ᜇ᜔   ᜈ
ᜆ᜕ᜌ᜕","Bumili si Papa ng imported na toyo."
"sentence_44.png","ᜆ᜔ᜈ᜔ᜋ᜔ᜉ᜔ᜎᜑᜈ᜔   ᜈ᜔ᜌ   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜀᜉ᜔   ᜃᜇ᜔ᜈ᜔","Tinimplahan niya ng toyo ang karne."
"sentence_45.png","ᜁᜎᜄᜌ᜔   ᜋ᜕   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜎᜎᜄ᜔ᜌᜈ᜔
ᜈ   ᜁᜆ᜕","Ilagay mo ang toyo sa lalagyan na ito."
"sentence_46.png","ᜆ᜕ᜌ᜕   ᜈ   ᜀᜉ᜔
ᜋᜈ᜔ᜆ᜔ᜐ   ᜉ᜔   ᜆ᜕ᜌ᜕
ᜐ   ᜋ᜔ᜐ","Tuyo na ang mantsa ng toyo sa mesa."
"sentence_47.png","ᜋᜐᜇᜉ᜔   ᜀᜉ᜔   ᜊᜇ᜔ᜊ᜔ᜂᜁ
ᜃᜉᜄ᜔   ᜋᜌ᜔   ᜆ᜕ᜌ᜕
ᜐ   ᜋᜇ᜔ᜈᜇ᜔","Masarap ang barbecue kapag may toyo sa marinade."
"sentence_48.png","ᜋᜌ᜔   ᜀᜋ᜕ᜌ᜔   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜈ   ᜈᜃᜃᜁᜉ᜔ᜄᜈ᜔ᜌ᜕","May amoy ang toyo na nakakaengganyo."
"sentence_49.png","ᜁᜈ᜕ᜊ᜕ᜐ᜔   ᜈᜋ᜔ᜈ᜔   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜑᜉ᜕ᜈᜈ᜔","Inubos namin ang toyo sa hapunan."
"sentence_50.png","ᜉᜊ᜕ᜇ᜔ᜆ᜕   ᜃ᜕ᜉ᜔   ᜐᜏ᜔ᜐᜏᜈ᜔
ᜀᜉ᜔   ᜐ᜔ᜋ᜔ᜉ᜔ᜎ᜔ᜉ᜔   ᜆ᜕ᜌ᜕
ᜎᜉ᜔","Paborito kong sawsawan ang simpleng toyo lang."
"sentence_51.png","ᜈᜄ᜔ᜎ᜕ᜆ᜕   ᜐ᜔   ᜋᜋ
ᜉ᜔   ᜆ᜕ᜌ᜕   ᜉᜇ
ᜐ   ᜀᜎ᜔ᜋ᜕ᜐᜎ᜔","Nagluto si Mama ng tuyo para sa almusal."
"sentence_52.png","ᜋᜐᜇᜉ᜔   ᜀᜉ᜔   ᜆ᜕ᜌ᜕
ᜃᜉᜄ᜔   ᜋᜌ᜔   ᜐ᜕ᜃ
ᜀᜆ᜔   ᜊᜏᜉ᜔","Masarap ang tuyo kapag may suka at bawang."
"sentence_53.png","ᜀᜋ᜕ᜌ᜔   ᜆ᜕ᜌ᜕   ᜀᜉ᜔
ᜃ᜕ᜐ᜔ᜈ   ᜃᜈ᜔ᜈ","Amoy tuyo ang kusina kanina."
"sentence_54.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜀᜃ᜕   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜉᜎ᜔ᜉ᜔ᜃ᜔
ᜃᜈ᜔ᜈᜉ᜔   ᜂᜋᜄ","Bumili ako ng tuyo sa palengke kaninang umaga."
"sentence_55.png","ᜉᜊ᜕ᜇ᜔ᜆ᜕   ᜃ᜕ᜉ᜔   ᜁᜉᜇ᜔ᜐ᜔
ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜐ
ᜐ᜔ᜈᜉᜄ᜔","Paborito kong ipares ang tuyo sa sinangag."
"sentence_56.png","ᜋᜌ᜔   ᜆ᜕ᜌ᜕   ᜃᜋ᜔ᜉ᜔
ᜂᜎᜋ᜔   ᜉᜌ᜕ᜉ᜔   ᜂᜋᜄ","May tuyo kaming ulam ngayong umaga."
"sentence_57.png","ᜉ᜔ᜈ᜔ᜇ᜔ᜆ᜕   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜑᜉ᜔ᜄᜉ᜔   ᜋᜄ᜔ᜉ᜔
ᜋᜎ᜕ᜆ᜕ᜉ᜔","Pinirito niya ang tuyo hanggang maging malutong."
"sentence_58.png","ᜈᜄ᜕ᜆ᜕ᜋ᜔   ᜀᜃ᜕   ᜈᜉ᜔
ᜈᜀᜋ᜕ᜌ᜔   ᜃ᜕   ᜀᜉ᜔
ᜆ᜕ᜌ᜕","Nagutom ako nang naamoy ko ang tuyo."
"sentence_59.png","ᜃᜇᜈ᜔ᜏᜉ᜔   ᜀᜎ᜔ᜋ᜕ᜐᜎ᜔   ᜐ
ᜊᜑᜌ᜔   ᜀᜉ᜔   ᜆ᜕ᜌ᜕
ᜀᜆ᜔   ᜁᜆ᜔ᜎ᜕ᜄ᜔","Karaniwang almusal sa bahay ang tuyo at itlog."
"sentence_60.png","ᜈ᜔ᜎᜄ᜔ᜌᜈ᜔   ᜃ᜕   ᜉ᜔
ᜃᜋᜆ᜔ᜐ᜔   ᜀᜉ᜔   ᜉ᜔ᜇ᜔ᜆ᜕ᜉ᜔
ᜆ᜕ᜌ᜕","Nilagyan ko ng kamatis ang pritong tuyo."
"sentence_61.png","ᜋ᜔ᜇ᜔ᜌ᜕   ᜋᜀᜎᜆ᜔   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜈ   ᜁᜆ᜕","Medyo maalat ang tuyo na ito."
"sentence_62.png","ᜁᜈ᜔ᜈ᜔ᜆ᜔   ᜃ᜕   ᜀᜉ᜔
ᜈᜆ᜔ᜇᜉ᜔   ᜆ᜕ᜌ᜕   ᜃᜄᜊ᜔","Ininit ko ang natirang tuyo kagabi."
"sentence_63.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜐ᜔   ᜉᜉ
ᜉ᜔   ᜋᜇᜋ᜔ᜉ᜔   ᜆ᜕ᜌ᜕
ᜐ   ᜉᜎ᜔ᜉ᜔ᜃ᜔","Bumili si Papa ng maraming tuyo sa palengke."
"sentence_64.png","ᜋᜐᜇᜉ᜔   ᜀᜉ᜔   ᜆ᜕ᜌ᜕
ᜃᜉᜄ᜔   ᜊᜄ᜕ᜉ᜔   ᜉ᜔ᜇ᜔ᜆ᜕","Masarap ang tuyo kapag bagong prito."
"sentence_65.png","ᜋᜌ᜔   ᜆ᜕ᜌ᜕   ᜀᜆ᜔
ᜐ᜔ᜈᜉᜄ᜔   ᜃᜋ᜔ᜉ᜔   ᜑᜈ᜔ᜇ
ᜐ   ᜋ᜔ᜐ","May tuyo at sinangag kaming handa sa mesa."
"sentence_66.png","ᜉ᜔ᜈᜆ᜕ᜌ᜕   ᜐ   ᜀᜇᜏ᜔
ᜀᜉ᜔   ᜁᜐ᜔ᜇ   ᜉᜇ
ᜄᜏ᜔ᜉ᜔   ᜆ᜕ᜌ᜕","Pinatuyo sa araw ang isda para gawing tuyo."
"sentence_67.png","ᜋᜁᜉᜆ᜔   ᜈ᜔ᜌᜉ᜔   ᜊ᜔ᜈᜎ᜕ᜆ᜔
ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜐ
ᜉᜉ᜔ᜎ᜔","Maingat niyang binalot ang tuyo sa papel."
"sentence_68.png","ᜀᜋ᜕ᜌ᜔   ᜈ   ᜀᜋ᜕ᜌ᜔
ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜐ
ᜊ᜕ᜂᜉ᜔   ᜊᜑᜌ᜔","Amoy na amoy ang tuyo sa buong bahay."
"sentence_69.png","ᜈ᜔ᜎ᜕ᜆ᜕   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜃᜑ᜔ᜆ᜔   ᜋᜀᜄ
ᜉ","Niluto niya ang tuyo kahit maaga pa."
"sentence_70.png","ᜄ᜕ᜐ᜔ᜆ᜕   ᜃ᜕ᜉ᜔   ᜃ᜕ᜋᜁᜈ᜔
ᜉ᜔   ᜆ᜕ᜌ᜕   ᜀᜆ᜔
ᜋᜁᜈ᜔ᜆ᜔   ᜈ   ᜃᜈ᜔ᜈ᜔","Gusto kong kumain ng tuyo at mainit na kanin."
"sentence_71.png","ᜋᜌ᜔   ᜆ᜔ᜈ᜔ᜇᜉ᜔   ᜆ᜕ᜌ᜕
ᜐ   ᜃᜈ᜔ᜆ᜕   ᜋᜎᜉ᜔ᜆ᜔
ᜐ   ᜀᜋ᜔ᜈ᜔","May tindang tuyo sa kanto malapit sa amin."
"sentence_72.png","ᜈ᜔ᜎᜄ᜔ᜌᜈ᜔   ᜃ᜕   ᜉ᜔
ᜐ᜕ᜃ   ᜀᜉ᜔   ᜆ᜕ᜌ᜕
ᜃ᜕","Nilagyan ko ng suka ang tuyo ko."
"sentence_73.png","ᜈᜆ᜔ᜃ᜔ᜋᜈ᜔   ᜋ᜕   ᜈ
ᜊ   ᜀᜉ᜔   ᜆ᜕ᜌ᜕
ᜐ   ᜉ᜔ᜇ᜕ᜊ᜔ᜈ᜔ᜐ᜔ᜌ   ᜈ᜔ᜎ","Natikman mo na ba ang tuyo sa probinsya nila?"
"sentence_74.png","ᜃᜑ᜔ᜆ᜔   ᜐ᜔ᜋ᜔ᜉ᜔ᜎ᜔   ᜋᜐᜇᜉ᜔
ᜀᜉ᜔   ᜆ᜕ᜌ᜕","Kahit simple, masarap ang tuyo."
"sentence_75.png","ᜁᜈ᜔ᜑᜁᜈ᜔   ᜈ᜔ᜌ   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜃᜐᜋ   ᜉ᜔
ᜁᜆ᜔ᜎ᜕ᜄ᜔","Inihain niya ang tuyo kasama ng itlog."
"sentence_76.png","ᜋᜁᜈ᜔ᜆ᜔ᜈ᜔ᜆ᜔   ᜉ   ᜀᜉ᜔
ᜉ᜔ᜇ᜔ᜆ᜕ᜉ᜔   ᜆ᜕ᜌ᜕","Mainit-init pa ang pritong tuyo."
"sentence_77.png","ᜈᜄ᜔ᜊᜂᜈ᜔   ᜀᜃ᜕   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜀᜆ᜔   ᜃᜈ᜔ᜈ᜔
ᜐ   ᜆ᜔ᜇᜊᜑ᜕","Nagbaon ako ng tuyo at kanin sa trabaho."
"sentence_78.png","ᜋᜐ᜔   ᜋᜊᜉ᜕   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜃᜉᜄ᜔   ᜊᜄ᜕ᜉ᜔
ᜉ᜔ᜇ᜔ᜆ᜕","Mas mabango ang tuyo kapag bagong prito."
"sentence_79.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜃᜋ᜔   ᜉ᜔
ᜁᜐ᜔ᜉ᜔ᜐ᜔ᜌᜎ᜔   ᜈ   ᜆ᜕ᜌ᜕
ᜐ   ᜇᜄᜆ᜔","Bumili kami ng espesyal na tuyo sa dagat."
"sentence_80.png","ᜉ᜔ᜈ᜔ᜇ᜔ᜆ᜕   ᜈ᜔   ᜎ᜕ᜎ
ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜑᜉ᜔ᜄᜉ᜔
ᜄ᜕ᜎ᜔ᜇ᜔ᜈ᜔   ᜊ᜔ᜇ᜕ᜏ᜔ᜈ᜔","Pinrito ni Lola ang tuyo hanggang golden brown."
"sentence_81.png","ᜋᜀᜎᜆ᜔   ᜉ᜔ᜇ᜕   ᜋᜐᜇᜉ᜔
ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜈ
ᜁᜆ᜕","Maalat pero masarap ang tuyo na ito."
"sentence_82.png","ᜈᜄ᜔ᜇ᜔ᜂᜁᜐ᜔ᜆ᜔   ᜐ᜔   ᜃ᜕ᜌ
ᜉ᜔   ᜆ᜕ᜌ᜕   ᜉᜇ
ᜐ   ᜀᜎ᜔ᜋ᜕ᜐᜎ᜔","Nag-request si Kuya ng tuyo para sa almusal."
"sentence_83.png","ᜁᜈ᜕ᜊ᜕ᜐ᜔   ᜈᜋ᜔ᜈ᜔   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜑᜉᜄ᜔","Inubos namin ang tuyo sa hapag."
"sentence_84.png","ᜋᜐᜇᜉ᜔   ᜀᜉ᜔   ᜆ᜕ᜌ᜕
ᜃᜉᜄ᜔   ᜋᜌ᜔   ᜐᜏ᜔ᜐᜏᜉ᜔
ᜐ᜕ᜃ","Masarap ang tuyo kapag may sawsawang suka."
"sentence_85.png","ᜈᜄ᜔ᜎ᜕ᜆ᜕   ᜐ᜔ᜌ   ᜉ᜔
ᜆ᜕ᜌ᜕   ᜃᜑ᜔ᜆ᜔   ᜋᜇᜎ᜔ᜉᜇᜏ᜔
ᜉ","Nagluto siya ng tuyo kahit madaling-araw pa."
"sentence_86.png","ᜉᜊ᜕ᜇ᜔ᜆ᜕   ᜉ᜔   ᜆᜆᜌ᜔
ᜃ᜕   ᜀᜉ᜔   ᜆ᜕ᜌ᜕","Paborito ng Tatay ko ang tuyo."
"sentence_87.png","ᜋᜌ᜔   ᜈᜆ᜔ᜇ   ᜉᜉ᜔
ᜆ᜕ᜌ᜕   ᜐ   ᜉ᜔ᜎᜆ᜕","May natira pang tuyo sa plato."
"sentence_88.png","ᜊ᜕ᜋ᜔ᜎ᜔   ᜀᜃ᜕   ᜉ᜔
ᜁᜊᜆ᜔   ᜁᜊᜉ᜔   ᜃ᜔ᜎᜐ᜔
ᜉ᜔   ᜆ᜕ᜌ᜕","Bumili ako ng iba't ibang klase ng tuyo."
"sentence_89.png","ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜀᜌ᜔
ᜊᜄᜌ᜔   ᜈ   ᜊᜄᜌ᜔
ᜐ   ᜐ᜔ᜈᜉᜄ᜔","Ang tuyo ay bagay na bagay sa sinangag."
"sentence_90.png","ᜈ᜔ᜎᜄᜌ᜔   ᜈ᜔ᜌ   ᜐ
ᜎᜎᜄ᜔ᜌᜈ᜔   ᜀᜉ᜔   ᜐ᜕ᜊ᜔ᜇᜉ᜔
ᜆ᜕ᜌ᜕","Nilagay niya sa lalagyan ang sobrang tuyo."
"sentence_91.png","ᜈᜄᜋ᜕ᜌ᜔   ᜆ᜕ᜌ᜕   ᜀᜉ᜔
ᜊ᜕ᜂᜉ᜔   ᜃ᜕ᜐ᜔ᜈ","Nag-amoy tuyo ang buong kusina."
"sentence_92.png","ᜉ᜔ᜈ᜔ᜇ᜔ᜆ᜕   ᜃ᜕   ᜀᜉ᜔
ᜆ᜕ᜌ᜕   ᜉᜇ   ᜐ
ᜊᜂᜈ᜔","Pinirito ko ang tuyo para sa baon."
"sentence_93.png","ᜋᜌ᜔   ᜊᜄ᜕ᜉ᜔   ᜇᜆ᜔ᜉ᜔
ᜈ   ᜆ᜕ᜌ᜕   ᜐ
ᜆ᜔ᜈ᜔ᜇᜑᜈ᜔","May bagong dating na tuyo sa tindahan."
"sentence_94.png","ᜁᜈ᜔ᜑᜈ᜔ᜇ   ᜈ᜔   ᜈᜈᜌ᜔
ᜀᜉ᜔   ᜆ᜕ᜌ᜕   ᜀᜆ᜔
ᜃᜋᜆ᜔ᜐ᜔","Inihanda ni Nanay ang tuyo at kamatis."
"sentence_95.png","ᜑ᜔ᜈ᜔ᜇ᜔   ᜃ᜕ᜋ᜔ᜉ᜔ᜎ᜔ᜆ᜕   ᜀᜉ᜔
ᜀᜎ᜔ᜋ᜕ᜐᜎ᜔   ᜈ᜔ᜌ   ᜃ᜕ᜉ᜔
ᜏᜎᜉ᜔   ᜆ᜕ᜌ᜕","Hindi kumpleto ang almusal niya kung walang tuyo."
